frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.981181,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.532233, 0.408525, 0, 0.463214, 0, 0, 0.0436264, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.982275,  1, 0, 0, 0, 0, 0, 0, 0.000635741, 0, 0, 0, 0.357771, 0.624423, 0, 0.500001, 0, 0, 0.0145421, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.982161,  1, 0, 0, 0, 0, 0, 0, 0.103392, 0, 0, 0.140281, 0.238588, 0.653464, 0, 0.499621, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.982284,  1, 0, 0, 0, 0.0469254, 0, 0, 0.153853, 0, 0.0074991, 0.458908, 0.117708, 0.513119, 0.170093, 0.381512, 0.0703113, 0.127331, 0.00545661, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.984554,  1, 0.0451007, 0, 0, 0.0846392, 0, 0, 0.183099, 0, 0.0130948, 0.706092, 0.0582276, 0.23033, 0.270651, 0.194642, 0.182007, 0.168227, 0.0302088, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.984541,  1, 0.0656637, 0, 0, 0.0846392, 0, 0, 0.106361, 0, 0.0130948, 0.876747, 0, 0.111819, 0.300922, 0.0406168, 0.22764, 0.236228, 0.0580786, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.984525,  1, 0.0852997, 0, 0, 0.0377139, 0, 0, 0.0552645, 0, 0.00559568, 0.795145, 0, 0.11994, 0.18317, 0.0107204, 0.210094, 0.154479, 0.052622, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.983047,  1, 0.0488012, 0.0197849, 0, 0.0557109, 0, 0, 0.0563603, 0, 0, 0.793641, 0, 0.116859, 0.119814, 0.0107204, 0.144176, 0.194386, 0.0278699, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.982934,  1, 0.053019, 0.0197849, 0, 0.0557109, 0, 0, 0.0303416, 0, 0, 0.732285, 0, 0.133513, 0.0895428, 0.0138978, 0.154268, 0.160266, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.982419,  1, 0.033383, 0.0197849, 0, 0.0557109, 0, 0, 0.0303416, 0, 0, 0.677916, 0.00689053, 0.0677295, 0.0372011, 0.00317741, 0.149131, 0.114684, 0.00390176, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.982879,  1, 0.0247808, 0.0162432, 0, 0, 0, 0, 0, 0, 0, 0.621816, 0.0131891, 0.0633591, 0, 0.00317741, 0.103354, 0.0338813, 0.00390176, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.983167,  1, 0.00343489, 0.0162432, 0, 0, 0, 0, 0, 0, 0, 0.555003, 0.0131891, 0, 0, 0, 0.11846, 0.00722937, 0.0041604, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.983286,  1, 0.00343489, 0.0162432, 0, 0, 0, 0, 0, 0, 0, 0.541465, 0.0062986, 0.00635045, 0, 0, 0.113691, 0.0319622, 0.000258636, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.983353,  1, 0.00560793, 0, 0, 0, 0, 0, 0, 0, 0, 0.512355, 0, 0.00635045, 0, 0, 0.140005, 0.0582512, 0.00360664, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
15,  0.7,  0.98356,  1, 0.00217303, 0.000170631, 0, 0, 0, 0, 0, 0, 0, 0.466893, 0, 0.00635045, 0, 0, 0.11017, 0.0533045, 0.003348, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
16,  0.75,  0.983567,  1, 0, 0.000511894, 0, 0, 0, 0, 0, 0, 0, 0.411912, 0, 0, 0, 0, 0.122988, 0.00684776, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
