frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.986059,  1, 0, 0, 0, 0, 0, 0.546313, 0, 0, 0, 0, 0, 0.782863, 0, 0.260725, 0, 0.49313, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.986484,  1, 0, 0, 0, 0, 0, 0.670934, 0, 0, 0, 0, 0, 0.83877, 0, 0.180623, 0.0233965, 0.352915, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.986529,  1, 0, 0, 0, 0, 0, 0.640789, 0, 0, 0, 0, 0, 0.826226, 0, 0.134205, 0.0324189, 0.28514, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.986185,  1, 0, 0, 0, 0, 0, 0.569024, 0, 0, 0, 0, 0, 0.851405, 0, 0.119814, 0.00902244, 0.230151, 0.00916188, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.986232,  1, 0, 0, 0.017508, 0, 0.00789972, 0.752642, 0, 0, 0, 0, 0, 0.824511, 0, 0.149298, 0.00902244, 0.25205, 0.00916188, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
6,  0.25,  0.986002,  1, 0, 0, 0.0905127, 0, 0.0512318, 0.881543, 0, 0, 0, 0, 0, 0.833154, 0, 0.185141, 0.0056314, 0.221478, 0.0289934, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
7,  0.3,  0.985428,  1, 0, 0, 0.118662, 0, 0.0726617, 1.05543, 0, 0, 0, 0, 0.0119825, 0.894961, 0, 0.21836, 0.0056314, 0.216633, 0.0383274, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
8,  0.35,  0.985632,  1, 0, 0, 0.186765, 0, 0.0647619, 0.889991, 0, 0, 0, 0, 0.0119825, 0.965346, 0, 0.198928, 0.0056314, 0.126851, 0.0957806, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
9,  0.4,  0.986446,  1, 0, 0.0459509, 0.291911, 0, 0.0214299, 0.953281, 0, 0, 0, 0, 0.0119825, 1.01994, 0, 0.142235, 0, 0.138674, 0.0959152, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
10,  0.45,  0.986519,  1, 0, 0.0459509, 0.39496, 0.167104, 0, 0.872283, 0, 0, 0, 0, 0, 0.975188, 0, 0.0731796, 0.00944051, 0.13723, 0.0965242, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
11,  0.5,  0.9857,  1, 0, 0.0459509, 0.453326, 0.343639, 0.0643141, 0.983321, 0, 0, 0, 0, 0, 0.820684, 0, 0.0196394, 0.0965755, 0.137418, 0.0587215, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
12,  0.55,  0.986134,  1, 0.206439, 0, 0.504781, 0.584416, 0.221419, 1.0431, 0, 0.0207157, 0.0735032, 0, 0, 0.70775, 0, 0, 0.372407, 0.0595637, 0.0702398, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.985987,  1, 0.399496, 0.0221784, 0.650619, 0.466576, 0.564526, 1.49367, 0, 0.168863, 0.258691, 0.200947, 0, 0.581096, 0, 0, 0.767216, 0.000187554, 0.0585446, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.984959,  1, 0.473722, 0.0221784, 0.830118, 0.290042, 1.05714, 1.88646, 0.148528, 0.572321, 0.598707, 0.450949, 0, 0.428031, 0, 0, 1.54575, 0, 0.0388942, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
15,  0.7,  0.987172,  1, 0.349662, 0.0221784, 0.908419, 0.0492644, 1.63728, 2.42181, 0.376925, 1.15264, 1.0142, 0.819514, 0.061509, 0.229316, 0.011176, 0, 2.51564, 0, 0.0074097, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
16,  0.75,  0.986398,  1, 0.228549, 0.0219031, 0.950987, 0, 2.13159, 2.65103, 0.691805, 1.61149, 1.43251, 0.867904, 0.153263, 0.0899377, 0.101953, 0, 3.37884, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
17,  0.8,  0.984446,  1, 0.22095, 0.110803, 0.96647, 0, 2.49119, 2.84074, 0.909419, 1.85155, 1.73195, 1.01709, 0.186149, 0.0901192, 0.158434, 0, 3.82667, 0.00718361, 0.000544382, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
18,  0.85,  0.98409,  1, 0.246959, 0.151058, 1.05874, 0, 2.6445, 2.83541, 1.03495, 1.91106, 1.93178, 1.00575, 0.27804, 0.0901192, 0.18376, 0, 4.00451, 0.00718361, 0.00174983, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
19,  0.9,  0.984486,  1, 0.214274, 0.129155, 1.17625, 0, 2.73314, 2.85322, 0.984555, 1.90429, 2.06529, 1.07223, 0.373841, 0.0686448, 0.1516, 0, 4.10726, 0.0452645, 0.00174983, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
20,  0.95,  0.985066,  1, 0.20438, 0.0402547, 1.28022, 0, 2.71761, 2.91618, 0.849174, 1.86956, 2.14501, 0.95516, 0.533036, 0, 0.16052, 0, 4.15932, 0.0917145, 0.00120545, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
21,  1,  0.984461,  1, 0.132019, 0, 1.3575, 0, 2.7231, 2.93607, 0.733397, 1.80496, 2.19173, 0.887954, 0.574119, 0, 0.156961, 0, 4.16061, 0.0917145, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0
22,  1.05,  0.98516,  1, 0.118063, 0, 1.41515, 0, 2.69571, 2.85758, 0.639651, 1.76623, 2.16714, 0.823034, 0.559984, 0, 0.267825, 0, 4.15075, 0.0536336, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
23,  1.1,  0.984273,  1, 0.0759078, 0, 1.4843, 0, 2.69601, 2.76899, 0.512205, 1.68445, 2.13725, 0.752703, 0.520259, 0, 0.50844, 0, 4.08103, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0
