frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.96724,  1, 0, 0, 0.341267, 0, 0, 0, 0.304894, 0, 0, 0, 0, 0.869758, 0, 0.347941, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.963535,  1, 0, 0, 0.423571, 0.0637794, 0, 0, 0.244226, 0, 0, 0, 0.0901638, 0.946335, 0, 0.339854, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.961577,  1, 0, 0, 0.496189, 0.0637794, 0, 0, 0.241464, 0, 0, 0, 0.165885, 0.971737, 0, 0.253928, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.965427,  1, 0, 0, 0.61507, 0.048323, 0, 0, 0.187566, 0, 0, 0, 0.18458, 0.994074, 0, 0.102638, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.964548,  1, 0, 0, 0.708657, 0, 0, 0, 0.155068, 0, 0, 0, 0.0944164, 0.85863, 0, 0.0300549, 0.11802, 0.0244831, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.96314,  1, 0, 0, 0.681898, 0, 0, 0, 0.0561997, 0, 0, 0, 0.0186951, 0.71956, 0, 0.00750942, 0.281856, 0.115529, 0.000971242, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.96292,  1, 0, 0, 0.595387, 0, 0, 0, 0, 0, 0, 0.0964689, 0, 0.560304, 0, 0.0724783, 0.485064, 0.218564, 0.000971242, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.960858,  1, 0.0244398, 0, 0.477795, 0, 0, 0, 0, 0, 0.00864857, 0.169947, 0, 0.550814, 0, 0.0724783, 0.741899, 0.325893, 0.0216358, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0
9,  0.4,  0.956953,  1, 0.0920524, 0.0530122, 0.418638, 0, 0, 0, 0, 0, 0.0563714, 0.231863, 0, 0.408335, 0.0294837, 0.0649689, 1.1861, 0.428242, 0.0206646, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
10,  0.45,  0.957333,  1, 0.325954, 0.151733, 0.386725, 0, 0, 0, 0, 0, 0.132915, 0.248815, 0, 0.226431, 0.081714, 0, 1.56144, 0.475061, 0.0852483, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
11,  0.5,  0.963238,  1, 0.489511, 0.151733, 0.331842, 0, 0, 0, 0, 0, 0.21837, 0.223305, 0.0477261, 0.033772, 0.134215, 0, 1.76159, 0.434289, 0.0668317, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0
12,  0.55,  0.966083,  1, 0.774124, 0.0987206, 0.353907, 0, 0, 0, 0, 0, 0.303491, 0.174054, 0.0477261, 0, 0.121164, 0, 1.64557, 0.329252, 0.109998, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0
13,  0.6,  0.963833,  1, 0.935388, 0.0438256, 0.33406, 0, 0, 0.0745968, 0, 0, 0.356973, 0.107848, 0.0844553, 0, 0.0689335, 0, 1.59475, 0.322705, 0.105101, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0
14,  0.65,  0.966766,  1, 1.1855, 0.131477, 0.349449, 0, 0, 0.22379, 0, 0, 0.390076, 0.141646, 0.110188, 0, 0, 0, 1.58317, 0.429921, 0.179059, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0
