frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982101,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16477, 0, 0, 0.165648, 0.392644, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.982742,  1, 0.132634, 0.0218887, 0, 0.00711222, 0, 0, 0, 0, 0, 0, 0, 0.000239857, 0.110357, 0.0354658, 0.032299, 0.192838, 0.27994, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.982233,  1, 0.262942, 0.0218887, 0, 0.00711222, 0, 0, 0, 0, 0, 0, 0, 0.0141874, 0.0609565, 0.0980225, 0.0472748, 0.209279, 0.149059, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.982616,  1, 0.345059, 0.0218887, 0, 0.00711222, 0, 0, 0, 0, 0, 0, 0, 0.0139475, 0.00552308, 0.167695, 0.0472748, 0.31827, 0.032715, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982193,  1, 0.235783, 0, 0, 0.0213248, 0, 0, 0, 0, 0, 0, 0.0674683, 0.0799239, 0.00552308, 0.176946, 0.0241456, 0.352114, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.980508,  1, 0.173297, 0.00214421, 0.0294894, 0.0213248, 0, 0.067768, 0, 0, 0, 0, 0.207628, 0.0659764, 0, 0.134346, 0.0424515, 0.280457, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.97985,  1, 0.0678212, 0.00214421, 0.164707, 0.0213248, 0, 0.369958, 0, 0, 0, 0, 0.405148, 0.107859, 0, 0.064674, 0.042686, 0.176841, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.97906,  1, 0.0678212, 0.0434624, 0.365642, 0, 0, 0.843107, 0.271334, 0.145667, 0, 0, 0.512403, 0.283824, 0, 0.019957, 0.0335162, 0.0516838, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.980394,  1, 0, 0.0413182, 0.68227, 0, 0.0397245, 1.38807, 0.806551, 0.38192, 0, 0, 0.459204, 0.499227, 0, 0, 0.238966, 0.0516838, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
10,  0.45,  0.982233,  1, 0, 0.0413182, 0.946297, 0, 0.0997187, 1.83951, 1.41226, 0.64772, 0, 0, 0.261685, 0.582724, 0.00417669, 0, 0.693047, 0.0172239, 0.0185521, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
11,  0.5,  0.983088,  1, 0, 0, 1.2506, 0, 0.194319, 2.20317, 1.73751, 0.80039, 0, 0, 0.0869611, 0.476949, 0.00417669, 0, 1.21311, 0, 0.0472902, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
12,  0.55,  0.982961,  1, 0.0278839, 0, 1.4549, 0, 0.248664, 2.40717, 1.78786, 0.892068, 0, 0, 0, 0.39873, 0.00417669, 0, 1.51951, 0, 0.112572, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
13,  0.6,  0.983267,  1, 0.0836517, 0, 1.65125, 0, 0.282211, 2.45022, 1.75669, 0.983793, 0, 0, 0, 0.411554, 0, 0, 1.63538, 0, 0.195845, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
