frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.986655,  1, 0.0321196, 0.0670397, 0.10305, 0, 0, 0.428664, 0, 0, 0, 0, 0.0851342, 1.54973, 0, 0.399401, 0, 0, 0.298461, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
2,  0.05,  0.98701,  1, 0.0107065, 0.0285918, 0.0612478, 0, 0, 0.54171, 0, 0, 0, 0, 0.149481, 1.63656, 0, 0.374962, 0, 0.0453997, 0.348048, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
3,  0.1,  0.986459,  1, 0.0103388, 0.107793, 0.0268978, 0, 0, 0.524465, 0, 0, 0, 0, 0.132396, 1.69613, 0, 0.354223, 0, 0.0453997, 0.417252, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
4,  0.15,  0.986398,  1, 0.0103388, 0.118773, 0.0649498, 0, 0, 0.52736, 0, 0, 0, 0, 0.0782957, 1.61612, 0, 0.341839, 0, 0.246038, 0.529489, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
5,  0.2,  0.987262,  1, 0.0103388, 0.112528, 0.0522706, 0, 0, 0.666439, 0.000841869, 0, 0, 0, 0.0262498, 1.51261, 0, 0.332972, 0, 0.33956, 0.558289, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
6,  0.25,  0.987893,  1, 0, 0.0109803, 0.0533628, 0, 0.120277, 0.993894, 0.014397, 0, 0.251044, 0, 0.0149571, 1.10829, 0, 0.220577, 0.431952, 0.394641, 0.54796, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1
7,  0.3,  0.988022,  1, 0, 0, 0.00109222, 0, 0.417621, 1.13654, 0.0450308, 0, 0.755484, 0.107399, 0, 0.764114, 0.00292111, 0.0980392, 1.21085, 0.204164, 0.44022, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
8,  0.35,  0.98624,  1, 0, 0, 0.00109222, 0, 0.835207, 1.15814, 0.123993, 0, 1.41145, 0.28537, 0.045864, 0.451164, 0.00292111, 0, 2.02153, 0.0652427, 0.24487, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
9,  0.4,  0.984475,  1, 0, 0, 0, 0, 1.21276, 1.14867, 0.110438, 0, 1.90997, 0.535492, 0.045864, 0.279338, 0.00292111, 0, 2.47034, 0.0101614, 0.0865086, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.983695,  1, 0, 0, 0, 0, 1.47302, 1.30264, 0.0803418, 0.048897, 2.19764, 0.63629, 0.045864, 0.119754, 0, 0, 2.6757, 0.0571172, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
