frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983385,  1, 0.0977495, 0, 0, 0.111916, 0, 0, 0, 0, 0.206906, 0.804237, 0, 0, 0.0708609, 0, 0, 0, 0.00753419, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.981888,  1, 0.204544, 0.0024512, 0, 0.0373052, 0, 0, 0.0135857, 0, 0.215629, 0.760308, 0, 0, 0.0718303, 0, 0.0541467, 0.0321186, 0.0025114, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.981271,  1, 0.201406, 0.0358776, 0, 0, 0, 0, 0.0188115, 0, 0.222945, 0.732238, 0, 0, 0.04821, 0, 0.0783856, 0.0622084, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.982112,  1, 0.144685, 0.0446694, 0, 0, 0, 0, 0.0080076, 0, 0.218333, 0.738539, 0, 0.0114131, 0.0332028, 0, 0.0803958, 0.0300898, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982639,  1, 0.0828436, 0.0446694, 0, 0, 0, 0, 0.0354228, 0, 0.172102, 0.739783, 0, 0.0140747, 0.0318345, 0, 0.103998, 0.0300898, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.978914,  1, 0.0533978, 0.0112429, 0, 0.0159141, 0, 0, 0.05161, 0, 0.0958171, 0.738836, 0, 0.153524, 0.0318345, 0.0363568, 0.0797596, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.982802,  1, 0.0194703, 0, 0, 0.0159141, 0, 0, 0.0488282, 0, 0.0170284, 0.778088, 0, 0.149415, 0, 0.0732892, 0.0236027, 0.0682202, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.982927,  1, 0, 0, 0, 0.0159141, 0, 0, 0.021413, 0, 0, 0.710636, 0.0137382, 0.188849, 0, 0.0943871, 0, 0.136415, 0.00313633, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.983266,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.675336, 0.0137382, 0.134571, 0, 0.0797227, 0.0156875, 0.23295, 0.00313633, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.983831,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.566418, 0.0194589, 0.206228, 0, 0.0427903, 0.0582125, 0.276436, 0.0159014, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.983121,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.581642, 0.0222272, 0.228246, 0, 0.0278641, 0.129738, 0.30605, 0.0240971, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.983133,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.550886, 0.0346788, 0.213219, 0, 0.0116578, 0.16437, 0.292687, 0.0389375, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.983232,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.574907, 0.0400529, 0.211802, 0, 0.0116578, 0.194362, 0.24116, 0.0397499, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.983157,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.590046, 0.0332845, 0.232632, 0, 0, 0.217552, 0.180537, 0.0407324, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
