frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.978326,  1, 0.498004, 0.107996, 0, 0, 0, 0.32359, 0, 0, 0, 0, 0.259331, 1.02974, 0, 0.110014, 0, 0.455546, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.979819,  1, 0.539715, 0.0935904, 0, 0, 0, 0.283604, 0, 0, 0, 0, 0.121479, 0.866634, 0, 0.127051, 0, 0.290559, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.980116,  1, 0.460358, 0.0575916, 0, 0, 0.00364233, 0.540316, 0, 0, 0.106774, 0.111019, 0.0350357, 0.671252, 0, 0.13314, 0, 0.294596, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.976102,  1, 0.284805, 0, 0, 0, 0.219318, 0.992961, 0, 0.10854, 0.473681, 0.377652, 0.00639439, 0.389428, 0, 0.0833405, 0, 0.169857, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.977978,  1, 0.154412, 0, 0, 0, 0.666776, 1.48687, 0, 0.489822, 1.05919, 0.751663, 0, 0.185422, 0.0724257, 0.0427601, 0.405045, 0.169857, 0.0300147, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0
6,  0.25,  0.979103,  1, 0.0845583, 0, 0, 0, 1.27831, 1.78277, 0.00841402, 1.07127, 1.68786, 1.16333, 0, 0.110846, 0.0724257, 0, 0.992876, 0.0728961, 0.0777429, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.97604,  1, 0.0487348, 0.00624115, 0, 0, 1.76049, 2.0244, 0.00841402, 1.57507, 2.08193, 1.48844, 0, 0.127796, 0.0724257, 0, 1.67919, 0.110095, 0.129153, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.977166,  1, 0.0167899, 0.00624115, 0, 0.0278117, 2.08393, 2.24105, 0.057189, 1.91836, 2.28973, 1.77436, 0.00575442, 0.118251, 0.00638818, 0, 1.96818, 0.167728, 0.128313, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.977077,  1, 0, 0.00624115, 0, 0.0278117, 2.28131, 2.36471, 0.048775, 2.015, 2.40658, 1.84994, 0.0313952, 0.0449628, 0.0290889, 0, 2.11891, 0.108803, 0.113226, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.976861,  1, 0, 0, 0, 0.0278117, 2.39565, 2.43087, 0.048775, 2.00215, 2.48782, 1.83953, 0.0313952, 0.0592764, 0.0290889, 0.0221857, 2.20197, 0.0784796, 0.0746391, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.976085,  1, 0, 0, 0, 0.0667052, 2.46292, 2.41095, 0, 1.86571, 2.55882, 1.81492, 0.0256408, 0.0372919, 0.0227007, 0.0221857, 2.26785, 0.0647716, 0.0766329, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.978075,  1, 0, 0, 0, 0.0667052, 2.50734, 2.51017, 0.0156263, 1.8334, 2.61499, 1.86642, 0.0168371, 0.0372919, 0, 0.0253665, 2.3274, 0.0647716, 0.0439918, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
13,  0.6,  0.977792,  1, 0, 0, 0, 0.0667052, 2.53837, 2.54718, 0.0437773, 1.83792, 2.67836, 1.89434, 0.0168371, 0.00602797, 0, 0.0130925, 2.33406, 0.0439247, 0.0311694, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
14,  0.65,  0.97792,  1, 0, 0, 0, 0.0227847, 2.53985, 2.5855, 0.106591, 1.83934, 2.70208, 1.9172, 0.0168371, 0, 0.0310026, 0.0130925, 2.34489, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
15,  0.7,  0.978312,  1, 0, 0, 0, 0.0227847, 2.53833, 2.59425, 0.145341, 1.80315, 2.67352, 1.9198, 0, 0.0281807, 0.0560373, 0.00991176, 2.31486, 0.0161407, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
16,  0.75,  0.978564,  1, 0, 0, 0, 0, 2.56631, 2.67635, 0.163129, 1.82876, 2.63968, 1.95707, 0, 0.0845421, 0.0751042, 0, 2.30422, 0.0484221, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
