frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.95864,  1, 0, 0.282456, 0, 0, 0, 0.381928, 0, 0, 0.00741062, 0, 0, 0.280369, 0, 0, 0.0395697, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.958558,  1, 0, 0.094152, 0, 0, 0, 0.417091, 0, 0, 0.00247021, 0, 0, 0.190154, 0, 0.00796688, 0.0131899, 0.091291, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.957489,  1, 0, 0.0487076, 0, 0.00683103, 0, 0.414001, 0, 0, 0, 0, 0, 0.244172, 0, 0.00796688, 0.0299934, 0.0916574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.955932,  1, 0, 0.080941, 0, 0.00683103, 0, 0.46543, 0, 0, 0, 0, 0, 0.26407, 0, 0, 0.0299934, 0.0478054, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.956058,  1, 0, 0.132281, 0, 0.00683103, 0, 0.418872, 0, 0, 0.014887, 0, 0, 0.367535, 0, 0, 0.0299934, 0.000366416, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
6,  0.25,  0.956054,  1, 0, 0.0835731, 0, 0, 0, 0.456399, 0, 0, 0.0310462, 0, 0, 0.299702, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
7,  0.3,  0.954744,  1, 0, 0.0513398, 0, 0, 0, 0.568587, 0, 0, 0.0880279, 0, 0, 0.288038, 0, 0, 0, 0.0382342, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
8,  0.35,  0.957651,  1, 0, 0, 0, 0, 0, 0.747275, 0, 0, 0.174512, 0, 0, 0.149356, 0, 0, 0.0287954, 0.0382342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.957498,  1, 0.0124868, 0.044516, 0, 0, 0, 1.37574, 0.119536, 0, 0.320762, 0, 0, 0.0856306, 0, 0, 0.0287954, 0.0382342, 0.16708, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.958657,  1, 0.0124868, 0.044516, 0, 0, 0.0668153, 2.17654, 0.429849, 0, 0.579435, 0.267035, 0, 0.0772428, 0, 0, 0.435582, 0, 0.519353, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
11,  0.5,  0.952566,  1, 0.0124868, 0.044516, 0, 0, 0.318399, 3.18409, 0.734, 0, 0.901502, 0.653611, 0.0296458, 0.178285, 0, 0, 0.961897, 0.117548, 0.793678, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
12,  0.55,  0.948856,  1, 0, 0, 0, 0, 0.701955, 3.64579, 0.891103, 0.0408167, 1.30672, 1.12232, 0.0296458, 0.21761, 0, 0, 1.52264, 0.127107, 0.81253, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
13,  0.6,  0.954426,  1, 0.05358, 0, 0, 0, 1.028, 3.83338, 0.8212, 0.165698, 1.62711, 1.30802, 0.0296458, 0.156283, 0, 0.0253393, 1.63524, 0.242105, 0.674126, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1
14,  0.65,  0.956617,  1, 0.123012, 0, 0, 0, 1.14019, 3.86895, 0.674756, 0.30064, 1.85042, 1.35998, 0.0460652, 0.0552408, 0.123092, 0.0934743, 1.64205, 0.152659, 0.602787, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1
15,  0.7,  0.957531,  1, 0.242404, 0, 0, 0, 1.10403, 3.67772, 0.4906, 0.260814, 1.94113, 1.38772, 0.0460652, 0, 0.372277, 0.177041, 1.60375, 0.143101, 0.618631, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1
16,  0.75,  0.954433,  1, 0.355557, 0, 0, 0, 1.02615, 3.51039, 0.294748, 0.135933, 1.96096, 1.35876, 0.0956524, 0, 0.468926, 0.232311, 1.65199, 0.0281024, 0.581598, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1
17,  0.8,  0.949723,  1, 0.575327, 0, 0, 0, 0.940667, 3.2298, 0.148703, 0.0456358, 2.00332, 1.37271, 0.0619505, 0, 0.410566, 0.164176, 1.70118, 0.0804976, 0.525808, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
18,  0.85,  0.949956,  1, 0.761738, 0, 0, 0, 0.77893, 3.13679, 0.0562198, 0.0446454, 1.99002, 1.24366, 0.111432, 0.036828, 0.195111, 0.102764, 1.76917, 0.148997, 0.413783, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0
