frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.974584,  1, 0.288903, 0, 0, 0, 0, 0.87321, 0, 0, 0, 0, 0, 0, 0, 0, 0.212222, 0.0520903, 0.0686118, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.975144,  1, 0.307526, 0.0541197, 0, 0, 0, 0.891559, 0, 0, 0, 0, 0.0381004, 0, 0, 0, 0.222667, 0.0173634, 0.0423173, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.974651,  1, 0.298233, 0.0541197, 0, 0, 0, 0.86282, 0, 0, 0, 0, 0.0381004, 0, 0, 0, 0.157981, 0, 0.0413682, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.975363,  1, 0.255209, 0.0541197, 0, 0, 0, 0.881443, 0, 0, 0, 0, 0.0381004, 0, 0, 0, 0.168068, 0.0145967, 0.0599205, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.977764,  1, 0.154916, 0, 0, 0, 0, 0.879682, 0, 0, 0, 0, 0, 0.0590013, 0, 0, 0.149901, 0.0145967, 0.0530851, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.977207,  1, 0.0679074, 0.0139139, 0.177652, 0.0513772, 0, 0.900648, 0, 0, 0, 0, 0.01629, 0.178262, 0, 0, 0.143847, 0.0145967, 0.0311637, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.978381,  1, 0.0359848, 0.0139139, 0.379974, 0.127219, 0.00431176, 0.953163, 0, 0, 0, 0, 0.0318974, 0.245713, 0.0342982, 0, 0.0785027, 0.0316373, 0.00124554, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.97709,  1, 0.0166166, 0.069153, 0.708408, 0.127219, 0.00431176, 0.921199, 0.00171527, 0, 0, 0, 0.0331638, 0.324103, 0.0342982, 0, 0.0182707, 0.086637, 0.00124554, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.978581,  1, 0.0166166, 0.0552391, 0.81679, 0.100284, 0.00431176, 0.993496, 0.00171527, 0, 0, 0, 0.0168738, 0.321135, 0.0672122, 0, 0.11694, 0.212936, 0.00124554, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.978625,  1, 0.0254119, 0.0828678, 0.946803, 0.0244423, 0, 1.01196, 0.00171527, 0, 0, 0, 0.0210126, 0.454893, 0.032914, 0.0683856, 0.11694, 0.181299, 0.0150616, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.977802,  1, 0.00879535, 0.0276287, 0.977356, 0.0244423, 0.00888787, 1.07491, 0.0426375, 0, 0, 0, 0.0197462, 0.608023, 0.032914, 0.115852, 0.0986689, 0.211945, 0.0150616, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.97685,  1, 0.00879535, 0.0276287, 1.07001, 0, 0.0197293, 1.13806, 0.0521001, 0, 0, 0, 0.0197462, 0.793956, 0, 0.178986, 0.00955632, 0.164748, 0.0150616, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
13,  0.6,  0.978176,  1, 0, 0, 1.03439, 0, 0.0410214, 1.20965, 0.0802242, 0, 0, 0, 0, 0.94184, 0.141192, 0.225468, 0.00955632, 0.201957, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
14,  0.65,  0.975478,  1, 0, 0, 1.01368, 0, 0.0676095, 1.20694, 0.0707608, 0, 0, 0, 0.0774487, 1.03005, 0.180804, 0.249143, 0.015069, 0.184335, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
15,  0.7,  0.974453,  1, 0, 0, 0.999323, 0, 0.13041, 1.35163, 0.0612981, 0, 0, 0, 0.0774487, 1.07906, 0.180804, 0.260323, 0.00551272, 0.113915, 0.00769451, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
16,  0.75,  0.973792,  1, 0, 0, 0.971429, 0, 0.195232, 1.3927, 0.0634061, 0, 0, 0, 0.0774487, 1.07312, 0.0476753, 0.20425, 0.0878978, 0.153443, 0.00769451, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
17,  0.8,  0.972641,  1, 0, 0, 0.806459, 0, 0.258342, 1.46654, 0.090696, 0, 0, 0, 0, 1.02947, 0.0241907, 0.176385, 0.247155, 0.230214, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0
