frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983046,  1, 0.368298, 0.067219, 0, 0, 0, 0, 0, 0, 0, 0.190882, 0.0641756, 0, 0, 0, 0.906312, 0.605389, 0.064804, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
2,  0.05,  0.983279,  1, 0.302055, 0.0946829, 0, 0.0497764, 0, 0, 0, 0, 0, 0.19586, 0.0213919, 0, 0, 0, 0.897395, 0.680416, 0.0477142, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
3,  0.1,  0.983548,  1, 0.255531, 0.0722765, 0, 0.0497764, 0, 0, 0, 0, 0, 0.193471, 0, 0.146331, 0, 0, 0.748773, 0.58003, 0.0261129, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
4,  0.15,  0.982944,  1, 0.241049, 0.0440925, 0, 0, 0, 0, 0, 0, 0, 0.144441, 0, 0.293167, 0.0105548, 0, 0.562345, 0.376088, 0.00768763, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.982518,  1, 0.16091, 0, 0, 0, 0, 0, 0, 0, 0, 0.0923112, 0.0215812, 0.451146, 0.0133206, 0, 0.368929, 0.191807, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.982122,  1, 0.0926389, 0, 0, 0, 0, 0, 0, 0, 0, 0.0310728, 0.0215812, 0.442259, 0.0146881, 0, 0.215447, 0.0903966, 0.00805685, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.981231,  1, 0.00797079, 0, 0, 0.0323805, 0, 0, 0, 0, 0, 0, 0.0215812, 0.387409, 0.00413326, 0.0317744, 0.0601984, 0.00657205, 0.0155534, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.981101,  1, 0.00797079, 0, 0, 0.0323805, 0, 0, 0, 0, 0, 0, 0, 0.22943, 0.00136747, 0.0382004, 0.0499514, 0.0687045, 0.0155534, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.981649,  1, 0, 0, 0, 0.0323805, 0, 0, 0.0144933, 0, 0, 0.0020698, 0, 0.235296, 0, 0.0820253, 0.0499514, 0.0687045, 0.0150896, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.981101,  1, 0, 0, 0, 0, 0, 0, 0.032891, 0, 0, 0.0220698, 0, 0.237541, 0, 0.0905064, 0.0864913, 0.180988, 0.00759305, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.981699,  1, 0, 0, 0, 0, 0, 0, 0.039686, 0, 0, 0.0220698, 0.00325088, 0.267445, 0.0354691, 0.0865427, 0.0596797, 0.145496, 0.00759305, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.980861,  1, 0, 0, 0, 0, 0, 0, 0.0509212, 0, 0, 0.0799758, 0.042596, 0.23804, 0.0354691, 0.0472895, 0.0596797, 0.145496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.981328,  1, 0, 0, 0, 0, 0, 0, 0.0458637, 0, 0, 0.137915, 0.0765538, 0.246598, 0.0354691, 0.00703407, 0.0231398, 0.0332127, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.981157,  1, 0, 0, 0, 0, 0, 0, 0.0400207, 0, 0, 0.233817, 0.101873, 0.308367, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
