frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.984041,  1, 0, 0, 0, 0, 0, 0, 0.0509061, 0, 0, 0, 0.0528576, 0.275277, 0, 0.253541, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.984029,  1, 0, 0, 0, 0, 0, 0, 0.0682164, 0, 0, 0, 0.0176192, 0.182264, 0, 0.21394, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.983565,  1, 0, 0, 0, 0, 0, 0, 0.0722461, 0, 0, 0, 0.0303172, 0.0905046, 0, 0.148531, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.984398,  1, 0, 0, 0, 0, 0, 0, 0.0509509, 0, 0, 0, 0.0303555, 0.11367, 0, 0.0887428, 0, 0.00840649, 0.00537725, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.984433,  1, 0.0204895, 0.0387735, 0, 0, 0, 0, 0.0209984, 0, 0, 0, 0.0303555, 0.0231657, 0.0192779, 0.0257331, 0.0038483, 0.0359072, 0.00537725, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.984112,  1, 0.0204895, 0.0387735, 0, 0, 0, 0, 0.0169058, 0, 0, 0, 3.82939e-05, 0.0511282, 0.0626937, 0.0066282, 0.0736262, 0.0709413, 0.0284836, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.9835,  1, 0.0204895, 0.0387735, 0, 0, 0, 0, 0.0169058, 0, 0, 0, 0, 0.047711, 0.0707734, 0.00109585, 0.138368, 0.134782, 0.0284998, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.983925,  1, 0.00887136, 0, 0, 0, 0, 0, 0.0169058, 0, 0, 0, 0, 0.066086, 0.0514955, 0, 0.205707, 0.146875, 0.0406824, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.984143,  1, 0.0276281, 0.00212396, 0, 0.00855494, 0, 0, 0, 0, 0, 0, 0, 0.046406, 0.00807968, 0, 0.179768, 0.140933, 0.0175761, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.984156,  1, 0.0349288, 0.00212396, 0, 0.040064, 0, 0, 0, 0, 0, 0, 0.00160023, 0.0772312, 0, 0, 0.173199, 0.0686858, 0.0121826, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.98411,  1, 0.0260575, 0.00212396, 0, 0.040064, 0, 0, 0, 0, 0, 0, 0.00160023, 0.0588562, 0, 0, 0.158927, 0.0746864, 0.0094875, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.984129,  1, 0.0142069, 0, 0, 0.0315091, 0, 0, 0, 0, 0, 0, 0.00160023, 0.0742934, 0, 0, 0.132068, 0.102824, 0.0156034, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.984286,  1, 0.00977819, 0.0149001, 0, 0, 0, 0, 0, 0, 0, 0, 0.0596243, 0.0439528, 0.0135891, 0, 0.15806, 0.119104, 0.0156034, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.983687,  1, 0.00861629, 0.0447002, 0, 0, 0, 0, 0, 0, 0, 0, 0.178873, 0.0606991, 0.0407672, 0, 0.252492, 0.0488406, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
