frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.977323,  1, 0, 0, 0, 0, 0, 1.0434, 0.563387, 0, 0, 0, 0, 0, 0, 0.032692, 0, 0, 0.0888968, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
2,  0.05,  0.975677,  1, 0, 0, 0, 0, 0, 1.11561, 0.541042, 0, 0, 0, 0, 0, 0.0789704, 0.0108973, 0, 0, 0.0861959, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1
3,  0.1,  0.977958,  1, 0, 0, 0, 0, 0, 0.978221, 0.506485, 0, 0, 0, 0, 0, 0.0885825, 0, 0, 0, 0.0565636, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
4,  0.15,  0.978166,  1, 0, 0, 0, 0, 0, 0.791832, 0.391761, 0, 0, 0, 0, 0.0152173, 0.0885825, 0, 0.0734153, 0, 0.0235885, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.976021,  1, 0, 0, 0, 0, 0, 0.552661, 0.257116, 0, 0, 0, 0.0421693, 0.0601936, 0.00961211, 0, 0.468999, 0.0346696, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.973564,  1, 0, 0, 0, 0, 0, 0.493635, 0.103878, 0, 0, 0, 0.0850712, 0.262685, 0, 0, 0.929379, 0.135597, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.966848,  1, 0, 0, 0, 0, 0, 0.372661, 0, 0, 0, 0, 0.0850712, 0.436, 0, 0, 1.29695, 0.377392, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.956258,  1, 0.00363833, 0, 0, 0, 0, 0.269949, 0, 0, 0, 0, 0.0429018, 0.887303, 0.0899574, 0, 1.10657, 0.525461, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.922906,  1, 0.205275, 0, 0, 0, 0, 0.204415, 0, 0, 0, 0, 0, 1.22211, 0.0899574, 0, 0.756482, 0.43787, 0.00164298, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
10,  0.45,  0.896984,  1, 0.413278, 0.0767098, 0, 0, 0, 0.250477, 0, 0, 0, 0, 0, 1.58935, 0.0899574, 0.0584783, 0.315496, 0.196075, 0.00164298, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
11,  0.5,  0.866036,  1, 0.563404, 0.127031, 0, 0, 0, 0.349111, 0, 0, 0, 0, 0, 1.57011, 0, 0.126783, 0.279649, 0.0639654, 0.0295845, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
12,  0.55,  0.830154,  1, 0.625341, 0.127031, 0, 0, 0, 0.589757, 0, 0, 0, 0, 0.0378025, 1.5065, 0, 0.175654, 0.258652, 0.095963, 0.0604593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
13,  0.6,  0.817949,  1, 0.65094, 0.0503208, 0, 0.105352, 0, 0.691635, 0, 0, 0.0319429, 0, 0.0707023, 1.4675, 0.0459368, 0.239747, 0.37511, 0.142655, 0.0604593, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
14,  0.65,  0.836081,  1, 0.720323, 0.0188366, 0, 0.165009, 0, 0.880539, 0, 0, 0.0319429, 0, 0.0926282, 1.35118, 0.142317, 0.270978, 0.249913, 0.182021, 0.112922, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
15,  0.7,  0.841324,  1, 0.66944, 0.0565099, 0, 0.178972, 0, 0.945538, 0, 0, 0, 0, 0.0657777, 1.08217, 0.28914, 0.298609, 0.132471, 0.269982, 0.241213, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0
