frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.958474,  1, 0, 0, 1.57901, 0, 0, 0.629452, 0, 0, 0, 0, 0, 0, 0, 0.0917522, 0.000760584, 0.0767685, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.96107,  1, 0, 0, 1.71211, 0, 0, 0.685207, 0.0585767, 0, 0, 0, 0, 0.0571126, 0.0269636, 0.0403147, 0.000253528, 0.0563649, 0.0246894, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.95918,  1, 0, 0, 1.72916, 0, 0, 0.754541, 0.0616405, 0, 0, 0, 0, 0.0827323, 0.0269636, 0.0289266, 0.0131675, 0.107555, 0.0246894, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.958418,  1, 0, 0, 1.73495, 0, 0, 0.74204, 0.0539928, 0, 0, 0, 0, 0.0827323, 0.0444123, 0.019196, 0.0455614, 0.0767798, 0.0283353, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.959103,  1, 0, 0, 1.67794, 0, 0, 0.747172, 0.04174, 0, 0, 0, 0.0306518, 0.0374007, 0.0321249, 0.0390943, 0.0584717, 0.0767798, 0.0229104, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.957074,  1, 0, 0, 1.73364, 0, 0, 0.657056, 0.0459757, 0, 0, 0, 0.0306518, 0.0528679, 0.0321249, 0.0354926, 0.0453041, 0, 0.0353652, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.959659,  1, 0, 0, 1.77763, 0, 0, 0.706582, 0.0361532, 0, 0, 0, 0.0799233, 0.125762, 0.0146762, 0.0397083, 0.0313598, 0, 0.0307135, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.96272,  1, 0, 0, 1.80556, 0, 0, 0.572571, 0.039041, 0, 0, 0, 0.0492715, 0.158431, 0, 0.0258446, 0.0184495, 0, 0.0124548, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.960934,  1, 0, 0, 1.82319, 0, 0, 0.568378, 0.0317414, 0, 0, 0, 0.0860803, 0.196206, 0, 0.0285025, 0.0184495, 0, 0.0116387, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.959842,  1, 0.0388766, 0, 1.81857, 0, 0, 0.491685, 0.00288779, 0, 0, 0, 0.0368088, 0.165291, 0, 0.0242867, 0.00932728, 0.0124168, 0.0116387, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
