frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.984455,  1, 0, 0, 0.549814, 0, 0, 0, 0.0167896, 0, 0.141183, 0, 0, 0.0514313, 0, 0.189959, 0.152303, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.984749,  1, 0, 0.0063478, 0.719115, 0, 0, 0, 0.0100354, 0, 0.157594, 0, 0, 0.0171438, 0, 0.169895, 0.148329, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.984711,  1, 0, 0.041713, 0.865072, 0, 0, 0, 0.00443885, 0, 0.166636, 0, 0, 0, 0, 0.157835, 0.0975617, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.984533,  1, 0, 0.0353652, 1.04515, 0, 0, 0, 0.00443885, 0, 0.167788, 0, 0, 0.00109026, 0, 0.0865504, 0.10292, 0.0684347, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.984043,  1, 0, 0.0353652, 1.4128, 0, 0, 0.150334, 0.0489335, 0.0564009, 0.180602, 0, 0, 0.00109026, 0, 0.0512594, 0.127298, 0.074426, 0.0972191, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.981824,  1, 0, 0, 1.88548, 0, 0, 0.185521, 0.0907383, 0.143406, 0.283984, 0, 0, 0.00109026, 0, 0, 0.153936, 0.074973, 0.590965, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
7,  0.3,  0.973779,  1, 0, 0, 2.3527, 0, 0, 0.214253, 0.12513, 0.157339, 0.375347, 0, 0, 0.0902547, 0, 0, 0.104967, 0.0646382, 1.19154, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
8,  0.35,  0.972777,  1, 0, 0, 2.79662, 0, 0, 0.176451, 0.0767077, 0.135881, 0.425946, 0, 0, 0.175937, 0, 0, 0.0793604, 0.0588535, 1.5181, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
9,  0.4,  0.971264,  1, 0.0346416, 0, 3.05965, 0, 0, 0.211716, 0.034903, 0.125846, 0.372004, 0, 0, 0.324655, 0, 0, 0.0527218, 0.102648, 1.30625, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
10,  0.45,  0.974779,  1, 0.19905, 0, 3.41366, 0, 0, 0.340474, 0.000510885, 0.135938, 0.332984, 0, 0.0646743, 0.542279, 0.011649, 0, 0.0424653, 0.0576483, 0.898109, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
11,  0.5,  0.97835,  1, 0.335948, 0, 3.56068, 0, 0, 0.227942, 0, 0.100995, 0.302709, 0, 0.182167, 0.782647, 0.011649, 0, 0.0216541, 0.0574417, 0.529295, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1
12,  0.55,  0.978111,  1, 0.521419, 0.0355086, 3.77197, 0.156316, 0, 0.157489, 0, 0.0240247, 0.28442, 0, 0.381943, 1.0111, 0.0987429, 0, 0.0216541, 0.0131001, 0.247393, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
13,  0.6,  0.979085,  1, 0.557, 0.0355086, 3.82499, 0.156316, 0, 0, 0, 0, 0.284876, 0, 0.566711, 1.12388, 0.178727, 0.0286433, 0.0216541, 0.061181, 0.0549621, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
14,  0.65,  0.978668,  1, 0.654415, 0.0355086, 3.78262, 0.269669, 0, 0, 0, 0, 0.334004, 0, 0.588876, 1.33872, 0.274011, 0.0500123, 0.00876815, 0.0867332, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
15,  0.7,  0.98016,  1, 0.643045, 0, 3.69483, 0.151125, 0, 0, 0, 0.0237665, 0.397393, 0, 0.472494, 1.42781, 0.279839, 0.0873695, 0.0700463, 0.0971889, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
16,  0.75,  0.980798,  1, 0.626231, 0, 3.56533, 0.113313, 0, 0, 0, 0.0712994, 0.451925, 0, 0.250179, 1.3988, 0.278766, 0.112071, 0.183834, 0.0313668, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0
