frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.967018,  1, 0, 0, 0.86729, 0, 0.323936, 1.53083, 1.01566, 0, 0.210179, 0, 0, 0.12709, 0.0482034, 0.303284, 0, 0, 0.201222, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
2,  0.05,  0.965491,  1, 0, 0, 0.754252, 0, 0.303166, 1.38734, 1.04681, 0, 0.208277, 0, 0, 0.0423633, 0.059838, 0.339289, 0, 0, 0.142351, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
3,  0.1,  0.967291,  1, 0, 0, 0.703298, 0, 0.261572, 1.36415, 1.05701, 0, 0.206318, 0, 0, 0, 0.0437702, 0.318325, 0, 0, 0.0752772, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
4,  0.15,  0.966476,  1, 0, 0, 0.773557, 0, 0.189316, 1.13908, 0.902676, 0, 0.232243, 0, 0, 0, 0.0437702, 0.239757, 0, 0, 0.0594374, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
5,  0.2,  0.962405,  1, 0, 0, 0.782379, 0, 0.1103, 1.03316, 0.548638, 0, 0.257997, 0, 0, 0.530896, 0, 0.126304, 0.332357, 0.433089, 0.110509, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
6,  0.25,  0.948677,  1, 0, 0, 0.750956, 0, 0.0439143, 0.546066, 0.199889, 0, 0.267448, 0, 0.215434, 1.03679, 0, 0.0461738, 0.793339, 0.543842, 0.110509, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
7,  0.3,  0.921311,  1, 0, 0, 0.600915, 0, 0, 0.207677, 0, 0, 0.261472, 0, 0.381319, 1.33487, 0, 0.00785197, 1.3596, 0.585068, 0.089581, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
8,  0.35,  0.882394,  1, 0.0464516, 0, 0.458163, 0, 0, 0.0159512, 0, 0, 0.269107, 0, 0.474741, 0.994888, 0, 0, 1.68135, 0.416684, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0
9,  0.4,  0.879936,  1, 0.256327, 0.0735227, 0.417684, 0, 0, 0.0584458, 0, 0, 0.358743, 0, 0.259307, 0.690316, 0, 0, 1.91241, 0.483325, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
10,  0.45,  0.856627,  1, 0.38989, 0.0804364, 0.421747, 0, 0, 0.0584458, 0, 0, 0.435831, 0, 0.142495, 0.56998, 0, 0, 1.95289, 0.77287, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
11,  0.5,  0.845923,  1, 0.495729, 0.0804364, 0.432605, 0, 0, 0.110171, 0, 0, 0.537883, 0, 0.049073, 0.628522, 0.0840822, 0, 1.99738, 0.83968, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
12,  0.55,  0.851832,  1, 0.417214, 0.00691375, 0.42004, 0.111625, 0, 0.0676766, 0, 0, 0.542242, 0, 0.049073, 0.632521, 0.0918732, 0, 1.94338, 1.01732, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
13,  0.6,  0.84716,  1, 0.484866, 0.025868, 0.489568, 0.253572, 0, 0.194419, 0, 0, 0.564034, 0, 0.0278137, 0.623825, 0.0918732, 0, 2.0279, 1.02547, 0.00968247, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
14,  0.65,  0.852812,  1, 0.603646, 0.077604, 0.62432, 0.425842, 0, 0.380227, 0, 0, 0.557036, 0, 0.0834411, 0.507148, 0, 0, 2.07379, 1.01675, 0.0290474, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0
