frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.975187,  1, 0, 0, 0, 0, 0, 0.650579, 0, 0, 0, 0, 0, 0.74637, 0, 0.300478, 0.00543746, 0.400199, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.976516,  1, 0, 0, 0, 0, 0, 0.867996, 0, 0, 0, 0, 0, 0.767696, 0, 0.317316, 0.00181249, 0.193255, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.976635,  1, 0.000810651, 0, 0, 0, 0, 1.02641, 0, 0, 0, 0, 0, 0.764498, 0, 0.302376, 0, 0.059855, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.978227,  1, 0.0330219, 0, 0, 0, 0.0607868, 1.16369, 0, 0, 0, 0, 0, 0.753018, 0, 0.272709, 0, 0.0540055, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.978959,  1, 0.0454848, 0, 0.0289932, 0, 0.107883, 1.15571, 0, 0, 0, 0, 0, 0.782823, 0, 0.192282, 0, 0.0326406, 0.00857946, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.981672,  1, 0.0724737, 0.0666452, 0.153423, 0, 0.227611, 1.24376, 0, 0, 0, 0, 0.005356, 0.798258, 0, 0.107063, 0.0878814, 0.0326406, 0.00857946, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.984485,  1, 0.0402624, 0.183778, 0.276749, 0, 0.348698, 1.28121, 0, 0, 0.0215466, 0, 0.0501435, 0.719972, 0, 0.0342404, 0.31948, 0, 0.0405748, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.987444,  1, 0.0277995, 0.183778, 0.484788, 0, 0.56934, 1.65167, 0.0206094, 0.102567, 0.119474, 0, 0.106947, 0.533049, 0, 0, 0.992429, 0.049867, 0.0432657, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.983899,  1, 0, 0.117133, 0.64561, 0, 0.766949, 1.84895, 0.0614533, 0.225498, 0.246085, 0.178531, 0.101591, 0.292816, 0, 0, 1.79961, 0.168996, 0.0756494, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
10,  0.45,  0.985223,  1, 0.0108877, 0, 0.853031, 0.0516062, 0.94966, 2.0869, 0.0614533, 0.385486, 0.362039, 0.305073, 0.0570354, 0.0851923, 0.144446, 0, 2.40569, 0.168996, 0.0789463, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
11,  0.5,  0.985401,  1, 0.0108877, 0.0646289, 1.01708, 0.0722158, 1.10465, 2.03061, 0.148435, 0.530281, 0.453514, 0.478074, 0.000232235, 0.020794, 0.347466, 0, 2.58326, 0.140803, 0.0747741, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
12,  0.55,  0.985157,  1, 0.0108877, 0.0646289, 1.13416, 0.0722158, 1.20952, 2.25093, 0.204764, 0.58811, 0.509424, 0.456948, 0.0478282, 0, 0.523984, 0, 2.62558, 0.0241111, 0.0423904, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0
13,  0.6,  0.98448,  1, 0.065226, 0.0646289, 1.14962, 0.0206096, 1.24816, 2.24529, 0.241119, 0.633907, 0.539991, 0.516741, 0.047596, 0, 0.527998, 0, 2.69151, 0.0476432, 0.00709819, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0
14,  0.65,  0.985409,  1, 0.195678, 0, 1.03861, 0, 1.20967, 2.11572, 0.109063, 0.617359, 0.504201, 0.559007, 0, 0, 0.44538, 0, 2.71083, 0.0705962, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0
