frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.980954,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.204327, 0.036634, 0, 0, 0, 0, 0.0174657, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.981454,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0984606, 0.0459732, 0, 0, 0, 0.010193, 0.0107087, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.981658,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0303515, 0.0482749, 0, 0.00111539, 0, 0.010193, 0.00984835, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.981568,  1, 0.0122531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0365056, 0.0359331, 0, 0.00111539, 0, 0.010193, 0.0067333, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.98121,  1, 0.0122531, 0, 0, 0.0303176, 0, 0, 0, 0, 0, 0, 0.0738655, 0.0725432, 0, 0.00111539, 0.00022975, 0.0296164, 0.0067333, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.981053,  1, 0.0226405, 0, 0, 0.0336843, 0, 0, 0, 0, 0, 0, 0.0966879, 0.0580301, 0, 0.0168465, 0.0155658, 0.0731995, 0.00177178, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.981625,  1, 0.120364, 0.0562651, 0, 0.0336843, 0, 0, 0, 0, 0, 0, 0.0758456, 0.341219, 0, 0.114487, 0.0155658, 0.0731995, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.980423,  1, 0.151825, 0.174286, 0, 0.00336673, 0, 0, 0, 0, 0, 0.183504, 0.0228224, 0.376304, 0, 0.137728, 0.151824, 0.0435831, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.982181,  1, 0.1481, 0.23567, 0, 0, 0, 0, 0, 0, 0, 0.403434, 0, 0.498129, 0, 0.14308, 0.338587, 0.0775099, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.98171,  1, 0.0381226, 0.179405, 0, 0, 0, 0, 0.0517454, 0, 0, 0.716141, 0, 0.227956, 0, 0.0462186, 0.722288, 0.218519, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.981119,  1, 0.00666165, 0.0613843, 0, 0, 0, 0, 0.0877144, 0, 0.0167311, 0.911503, 0, 0.237662, 0.073426, 0.0273912, 1.05897, 0.500863, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
12,  0.55,  0.981436,  1, 0, 0, 0, 0, 0, 0, 0.111046, 0, 0.0576041, 1.05046, 0, 0.172365, 0.124115, 0.0051929, 1.38694, 0.635912, 0.00389537, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
13,  0.6,  0.980978,  1, 0, 0, 0, 0, 0, 0, 0.0617095, 0, 0.121501, 1.0131, 0, 0.137928, 0.188492, 0.00441328, 1.60862, 0.642769, 0.00389537, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
14,  0.65,  0.981422,  1, 0.00515859, 0, 0, 0, 0, 0, 0.0338576, 0, 0.186635, 1.00262, 0, 0.0565274, 0.168135, 0, 1.73063, 0.59035, 0.0065828, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
15,  0.7,  0.981489,  1, 0.0670898, 0, 0, 0.0607468, 0, 0, 0.0105265, 0, 0.190097, 0.991532, 0, 0, 0.164886, 0, 1.80327, 0.761047, 0.0228102, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
16,  0.75,  0.981461,  1, 0.0908173, 0.00486539, 0, 0.0607468, 0, 0, 0.0332871, 0, 0.175436, 1.07499, 0, 0.0412397, 0.100508, 0, 1.81291, 0.946447, 0.0353083, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
17,  0.8,  0.981325,  1, 0.0711825, 0.0145962, 0, 0, 0, 0, 0.0755099, 0, 0.147707, 1.0764, 0, 0.123719, 0, 0, 1.84506, 0.999798, 0.0374942, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
