frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.981759,  1, 0.1217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.199571, 0.0520883, 0, 0, 0.679607, 0.0944291, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.981349,  1, 0.157834, 0, 0, 0.00659847, 0, 0, 0, 0, 0, 0, 0.096605, 0.165939, 0.0255246, 0, 0.223348, 0.728367, 0.0788367, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.983545,  1, 0.171866, 0, 0, 0.00659847, 0, 0, 0, 0, 0, 0, 0.234803, 0.0994156, 0.00816184, 0, 0.415757, 0.733958, 0.0733076, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
4,  0.15,  0.98349,  1, 0.225651, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.343864, 0.0207754, 0, 0, 0.687224, 0.904675, 0.0457516, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
5,  0.2,  0.983609,  1, 0.321523, 0.118668, 0, 0, 0, 0, 0, 0, 0, 0, 0.428159, 0, 0, 0, 0.940977, 1.02613, 0.0600916, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
6,  0.25,  0.984041,  1, 0.429444, 0.286455, 0, 0, 0, 0, 0, 0, 0, 0, 0.452022, 0, 0, 0, 1.21086, 1.29047, 0.0698491, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
7,  0.3,  0.983682,  1, 0.488426, 0.378602, 0, 0.00553968, 0, 0, 0, 0, 0, 0, 0.44111, 0.00631869, 0, 0, 1.22754, 1.38909, 0.0753544, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
8,  0.35,  0.984405,  1, 0.394905, 0.259934, 0, 0.00553968, 0, 0, 0, 0, 0, 0, 0.357168, 0.00631869, 0, 0, 0.980566, 1.18851, 0.0753865, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
9,  0.4,  0.983798,  1, 0.232384, 0.0921471, 0, 0.00553968, 0, 0, 0, 0, 0, 0, 0.195107, 0.0479387, 0, 0, 0.61885, 0.922813, 0.0396818, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
10,  0.45,  0.981611,  1, 0.0528973, 0.0250737, 0, 0, 0, 0, 0, 0, 0, 0, 0.0969582, 0.0793382, 0, 0, 0.269044, 0.530703, 0.0306766, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.97988,  1, 0, 0.0250737, 0, 0, 0, 0, 0, 0, 0, 0.00591901, 0, 0.136036, 0.0137244, 0.0740599, 0.100574, 0.271959, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.980869,  1, 0, 0.0250737, 0, 0, 0, 0, 0.0492298, 0, 0, 0.058707, 0, 0.259425, 0.0137244, 0.189908, 0, 0.0411842, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.978874,  1, 0, 0, 0, 0, 0, 0, 0.107841, 0, 0, 0.0887234, 0, 0.392387, 0.0137244, 0.315176, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.978804,  1, 0, 0, 0, 0, 0, 0, 0.146027, 0, 0, 0.125946, 0, 0.509696, 0.00661401, 0.356626, 0.043476, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.979303,  1, 0, 0, 0, 0, 0, 0, 0.150126, 0, 0, 0.110882, 0, 0.442867, 0.0114036, 0.340004, 0.0632449, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.979019,  1, 0, 0, 0, 0, 0, 0, 0.141534, 0, 0, 0.109877, 0, 0.406638, 0.0114036, 0.298234, 0.0717944, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
17,  0.8,  0.9798,  1, 0, 0, 0, 0, 0, 0, 0.184172, 0, 0, 0.0838544, 0, 0.344107, 0.00478954, 0.266234, 0.0283184, 0.0108393, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
