frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.980204,  1, 0, 0, 0, 0, 0, 0, 0.30899, 0, 0, 0, 0, 0.327371, 0, 0.428192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.980514,  1, 0, 0, 0, 0, 0, 0, 0.366098, 0, 0, 0, 0, 0.333426, 0, 0.427135, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.980588,  1, 0, 0, 0, 0, 0, 0, 0.380364, 0, 0, 0, 0, 0.260119, 0, 0.380113, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.980454,  1, 0, 0, 0, 0, 0, 0, 0.338385, 0, 0, 0, 0, 0.17529, 0.0307305, 0.325589, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.981849,  1, 0, 0, 0, 0.0300458, 0, 0, 0.262785, 0, 0, 0, 0.00407972, 0.0701752, 0.0307305, 0.245431, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.982209,  1, 0, 0, 0, 0.0520998, 0, 0, 0.187418, 0, 0, 0, 0.00407972, 0.0374991, 0.0661535, 0.149722, 0, 0, 0.00115093, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.983753,  1, 0, 0, 0, 0.0520998, 0, 0, 0.097947, 0, 0, 0, 0.00407972, 0.0458146, 0.0989275, 0.0624666, 0.115484, 0.0316597, 0.00115093, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.984246,  1, 0, 0, 0, 0.022054, 0, 0, 0.0418971, 0, 0, 0, 0, 0.0687138, 0.0989275, 0, 0.214531, 0.11368, 0.00399981, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.98407,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0117777, 0.128203, 0.0635045, 0, 0.297874, 0.175424, 0.00984006, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.984287,  1, 0, 0.00850127, 0, 0, 0, 0, 0, 0, 0, 0, 0.0234383, 0.124345, 0, 0, 0.242071, 0.218668, 0.00984006, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.984176,  1, 0.0204379, 0.012502, 0, 0, 0, 0, 0, 0, 0, 0, 0.0585885, 0.126811, 0, 0, 0.21876, 0.164756, 0.00748449, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.983867,  1, 0.0295931, 0.012502, 0, 0, 0, 0, 0, 0, 0, 0, 0.0468108, 0.0641819, 0, 0, 0.222192, 0.103013, 0.0134662, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.983847,  1, 0.0338641, 0.00400076, 0, 0, 0, 0, 0, 0, 0, 0, 0.0404803, 0.0264326, 0.00148086, 0.00203611, 0.24163, 0.0596363, 0.0201775, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.983745,  1, 0.0319361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00533019, 0.014556, 0.00148086, 0.0107162, 0.249997, 0.0615188, 0.0196841, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,  0.7,  0.983544,  1, 0.0537981, 0.0112175, 0, 0.0140673, 0, 0, 0, 0, 0, 0, 0.00533019, 0.014556, 0.00148086, 0.0158041, 0.23616, 0.0665392, 0.00749636, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
