frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.981593,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.370627, 0, 0.267891, 0, 0, 0.0247714, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.982431,  1, 0, 0, 0, 0.0710222, 0, 0, 0.0154328, 0, 0, 0, 0, 0.13439, 0, 0.125553, 0.0483651, 0.098589, 0.0407638, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.983644,  1, 0, 0, 0, 0.0710222, 0, 0, 0.0179919, 0, 0, 0, 0, 0.0532359, 0, 0.0420702, 0.0483651, 0.098589, 0.0396568, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.98338,  1, 0.00192376, 0, 0, 0.0400512, 0, 0, 0.0076827, 0, 0, 0, 0.000504748, 0.0675583, 0, 0.0089229, 0.0101652, 0.0441677, 0.0251175, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982783,  1, 0.00192376, 0, 0, 0, 0, 0, 0.0117684, 0, 0, 0, 0.000504748, 0.132331, 0, 0.0115749, 0.0337139, 0.0488255, 0.0310749, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.982904,  1, 0.00192376, 0, 0, 0, 0, 0, 0.00920937, 0, 0, 0, 0.000504748, 0.141017, 0, 0.0185485, 0.0337139, 0.0488255, 0.0287677, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.982905,  1, 0, 0, 0, 0.0376119, 0, 0, 0.00920937, 0, 0, 0, 0.0217636, 0.152237, 0.0345336, 0.0166511, 0.0262968, 0.0488255, 0.0209523, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.983404,  1, 0, 0, 0, 0.0376119, 0, 0, 0.000318901, 0, 0, 0, 0.0217636, 0.0767608, 0.0999942, 0.0128189, 0.0080485, 0.0209862, 0.00484292, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.983754,  1, 0.0756915, 0, 0, 0.0376119, 0, 0, 0.000318901, 0, 0, 0, 0.0425754, 0.0256867, 0.120802, 3.12479e-05, 0.0400438, 0.036449, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.984018,  1, 0.182567, 0, 0, 0, 0, 0, 0.000318901, 0, 0, 0, 0.0208118, 0.0268735, 0.128786, 3.12479e-05, 0.086511, 0.036449, 0.00266005, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
