frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.980973,  1, 0.49782, 0, 0.607369, 0.0970811, 0.227327, 0, 0, 0.198803, 0, 0, 0.143729, 0, 0, 0, 0, 0.171626, 0.478863, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.98276,  1, 0.405085, 0, 0.686635, 0.0323604, 0.306257, 0.355846, 0, 0.40392, 0, 0, 0.0479095, 0.0136927, 0, 0, 0, 0.197088, 0.465009, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.982695,  1, 0.275839, 0, 0.774454, 0.00249873, 0.431106, 0.704469, 0, 0.543775, 0, 0, 0.0437749, 0.186993, 0, 0, 0.00694624, 0.323727, 0.467884, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.981133,  1, 0.168224, 0, 0.966932, 0.00249873, 0.64356, 1.16503, 0, 0.636565, 0, 0, 0.0437749, 0.186993, 0, 0, 0.0354428, 0.251525, 0.378272, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.980175,  1, 0.0885694, 0.0226341, 1.16221, 0.00249873, 0.917101, 1.65371, 0, 0.763991, 0, 0, 0.0437749, 0.240984, 0, 0.0583728, 0.154275, 0.201047, 0.219184, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.980086,  1, 0.0518757, 0.0226341, 1.38547, 0, 1.16948, 2.16497, 0, 0.880643, 0, 0, 0, 0.192132, 0.0672311, 0.0790049, 0.147329, 0.0172, 0.0566877, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.980719,  1, 0, 0.0226341, 1.52931, 0, 1.39216, 2.47317, 0.0658106, 0.918481, 0, 0, 0, 0.421649, 0.10238, 0.0841379, 0.207363, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.981721,  1, 0, 0, 1.56963, 0, 1.53482, 2.65569, 0.178773, 1.05951, 0, 0, 0.0561554, 0.560344, 0.117351, 0.0257651, 0.182242, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.978629,  1, 0, 7.78016e-05, 1.60766, 0, 1.64866, 2.7, 0.339372, 1.14814, 0, 0, 0.0561554, 0.658048, 0.0501202, 0.00513299, 0.246228, 0.140856, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.979921,  1, 0, 7.78016e-05, 1.54419, 0, 1.68943, 2.73936, 0.422748, 1.28476, 0, 0, 0.11855, 0.647649, 0.0149717, 0.00643099, 0.309855, 0.303827, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.98093,  1, 0, 0, 1.4822, 0, 1.67295, 2.73909, 0.447559, 1.3603, 0, 0, 0.187183, 0.657355, 0, 0.019293, 0.456473, 0.488912, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
