frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.978643,  1, 0, 0, 0.692437, 0, 0, 0, 0.419165, 0, 0, 0, 0, 0, 0, 0.587933, 0.257822, 0.195178, 0.0218441, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
2,  0.05,  0.982445,  1, 0, 0, 0.985214, 0, 0, 0, 0.339355, 0, 0, 0, 0, 0, 0, 0.549958, 0.172147, 0.208044, 0.0265725, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
3,  0.1,  0.980874,  1, 0, 0, 1.16478, 0.0310093, 0, 0, 0.292327, 0, 0, 0, 0, 0, 0, 0.510326, 0.191864, 0.176874, 0.0343726, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.981989,  1, 0, 0, 1.17645, 0.0310093, 0, 0, 0.283832, 0, 0, 0, 0, 0, 0, 0.514992, 0.180388, 0.147958, 0.0343726, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.979412,  1, 0, 0, 0.929804, 0.060412, 0, 0, 0.22564, 0, 0, 0, 0, 0.151664, 0, 0.439348, 0.265083, 0.077728, 0.0150815, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.978709,  1, 0, 0, 0.710786, 0.0349098, 0, 0, 0.132946, 0, 0, 0, 0, 0.311967, 0, 0.323974, 0.159426, 0.0438393, 0.00576171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.979223,  1, 0, 0, 0.485892, 0.0349098, 0, 0, 0.0450183, 0.0726343, 0, 0, 0.0151324, 0.511481, 0.0535108, 0.157303, 0.0923543, 0.0714361, 0.0120899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
8,  0.35,  0.980179,  1, 0, 0, 0.28559, 0.00550716, 0, 0, 0, 0.176578, 0, 0, 0.0151324, 0.572015, 0.0535108, 0.0409718, 0, 0.0580736, 0.0120899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
9,  0.4,  0.979588,  1, 0.0302358, 0, 0.0942252, 0, 0, 0, 0, 0.187551, 0, 0, 0.0965507, 0.750637, 0.092571, 0, 0, 0.0580736, 0.00632817, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
10,  0.45,  0.980313,  1, 0.201278, 0.0535061, 0.0223632, 0, 0, 0, 0, 0.124155, 0, 0, 0.186853, 0.791779, 0.0390602, 0, 0, 0.0299489, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
11,  0.5,  0.979595,  1, 0.313988, 0.0535061, 0.0223632, 0, 0, 0, 0, 0.0335194, 0, 0, 0.219988, 0.945986, 0.0390602, 0, 0.00365033, 0.00159321, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
12,  0.55,  0.978132,  1, 0.535309, 0.0934747, 0.0223632, 0, 0, 0, 0, 0.0430451, 0, 0, 0.161005, 0.862483, 0.0383043, 0, 0.0460384, 0.00159321, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
13,  0.6,  0.979787,  1, 0.610769, 0.110131, 0, 0, 0, 0, 0, 0.143679, 0, 0, 0.0555705, 0.873815, 0.0383043, 0, 0.0662153, 0.00159321, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
14,  0.65,  0.980215,  1, 0.658144, 0.110131, 0.050859, 0, 0, 0, 0, 0.198528, 0, 0, 0.0525763, 0.811058, 0.0868248, 0, 0.120201, 0, 0.0237499, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
15,  0.7,  0.982594,  1, 0.574941, 0.070162, 0.141756, 0, 0, 0, 0, 0.263531, 0, 0, 0.0301407, 0.887351, 0.103228, 0, 0.0854934, 0.0290687, 0.0382038, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
16,  0.75,  0.979797,  1, 0.505062, 0, 0.272692, 0, 0, 0, 0, 0.256505, 0, 0, 0, 0.995143, 0.164121, 0, 0.0230405, 0.087206, 0.0433618, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
