frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983668,  1, 0, 0, 0, 0, 0, 0, 0.27991, 0, 0, 0, 0, 0.192691, 0, 0.579611, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.983723,  1, 0, 0, 0, 0, 0, 0, 0.335667, 0, 0, 0, 0, 0.247886, 0.0201836, 0.562094, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.983808,  1, 0, 0, 0, 0, 0, 0, 0.284636, 0, 0, 0, 0, 0.218474, 0.0201836, 0.506753, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.982486,  1, 0, 0, 0, 0, 0, 0, 0.160885, 0, 0, 0, 0, 0.137325, 0, 0.42996, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982151,  1, 0, 0, 0, 0, 0, 0, 0.0491303, 0, 0, 0, 0, 0.0348184, 0.0280532, 0.322028, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.982958,  1, 0, 0, 0, 0, 0, 0, 0.00685735, 0, 0, 0, 0, 0, 0.108295, 0.184166, 0.0747014, 0, 0.0131207, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.984161,  1, 0.016798, 0.0186319, 0, 0, 0, 0, 0.0403152, 0, 0, 0, 0, 0, 0.132919, 0.067652, 0.172137, 0.0317894, 0.0254852, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.984217,  1, 0.0303081, 0.0445718, 0, 0, 0, 0, 0.0403152, 0, 0, 0, 0, 0, 0.115528, 0, 0.305616, 0.0885783, 0.0254852, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.984115,  1, 0.0455582, 0.106459, 0, 0, 0, 0, 0.0403152, 0, 0, 0, 0.00463904, 0.0821023, 0.0397585, 0, 0.305151, 0.163357, 0.0123645, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.984082,  1, 0.0313766, 0.118439, 0, 0.00653963, 0, 0, 0, 0, 0, 0, 0.00463904, 0.134619, 0.0151345, 0, 0.288091, 0.224547, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
