frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.969682,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25546, 0, 0.958207, 0, 0, 0.0740571, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
2,  0.05,  0.969989,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27333, 0, 0.972625, 0, 0, 0.0311218, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
3,  0.1,  0.96621,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20918, 0, 0.933928, 0, 0, 0.00643607, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
4,  0.15,  0.96882,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.953831, 0, 0.839943, 0, 0, 0.0280771, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
5,  0.2,  0.969646,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.571585, 0, 0.658587, 0, 0, 0.0610304, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
6,  0.25,  0.968872,  1, 0, 0, 0, 0, 0, 0, 0.0335463, 0, 0, 0, 0, 0.21725, 0, 0.377881, 0, 0, 0.119377, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
7,  0.3,  0.967738,  1, 0, 0, 0, 0, 0, 0, 0.116575, 0, 0, 0, 0, 0.0337934, 0, 0.136071, 0.0506878, 0, 0.138868, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
8,  0.35,  0.969404,  1, 0, 0.0412154, 0, 0, 0, 0.0588977, 0.215525, 0, 0.00890926, 0, 0, 0, 0, 0, 0.338293, 0.0460228, 0.105915, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
9,  0.4,  0.976487,  1, 0, 0.149375, 0, 0, 0, 0.0662252, 0.215935, 0, 0.0251555, 0, 0, 0, 0, 0, 0.748361, 0.0647347, 0.0644295, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
10,  0.45,  0.971581,  1, 0, 0.149375, 0, 0, 0, 0.0868453, 0.167714, 0, 0.0426304, 0, 0, 0.0288255, 0, 0, 1.03613, 0.377128, 0.022924, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
11,  0.5,  0.958402,  1, 0, 0.10816, 0, 0, 0, 0.0845607, 0.0687639, 0, 0.0801156, 0, 0, 0.0339283, 0, 0, 1.13921, 0.420072, 0.0270799, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
12,  0.55,  0.958859,  1, 0, 0.0265151, 0, 0, 0, 0.223395, 0.0348084, 0, 0.131802, 0, 0.059533, 0.0339283, 0, 0, 1.04619, 0.565012, 0.010219, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0
13,  0.6,  0.957123,  1, 0.00290379, 0.0265151, 0, 0, 0, 0.32175, 0, 0, 0.176957, 0, 0.073629, 0.0562362, 0.110213, 0.0476449, 1.05156, 0.252619, 0.00805288, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0
14,  0.65,  0.953366,  1, 0.0429998, 0.0911318, 0, 0, 0, 0.558732, 0, 0, 0.226317, 0, 0.185601, 0.0820905, 0.110213, 0.0576073, 1.00539, 0.294402, 0.00389692, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0
15,  0.7,  0.954048,  1, 0.158252, 0.0646167, 0, 0, 0, 0.585278, 0, 0, 0.210443, 0, 0.213796, 0.239943, 0.199357, 0.105519, 0.997755, 0.191743, 0.00389692, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0
16,  0.75,  0.956233,  1, 0.308789, 0.0959748, 0, 0, 0, 0.573463, 0, 0, 0.236203, 0, 0.267089, 0.252153, 0.11699, 0.0864004, 0.867982, 0.270031, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0
17,  0.8,  0.951915,  1, 0.430263, 0.0313581, 0, 0, 0, 0.496347, 0.027055, 0, 0.213954, 0, 0.225238, 0.290277, 0.140374, 0.076438, 0.761999, 0.267491, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0
