frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.974448,  1, 0, 0, 0, 0, 0, 0.273948, 0.185993, 0, 0, 0, 0, 0, 0, 0.205651, 0.0413548, 0.174339, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.97595,  1, 0, 0, 0, 0, 0, 0.356266, 0.185053, 0, 0, 0, 0, 0, 0.0452878, 0.16132, 0.059804, 0.229714, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.975852,  1, 0, 0, 0, 0, 0, 0.476291, 0.155427, 0, 0, 0, 0, 0.00962859, 0.0469243, 0.144767, 0.0460191, 0.207452, 0.00178162, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.977269,  1, 0, 0, 0, 0, 0, 0.488364, 0.131288, 0, 0, 0, 0, 0.0273771, 0.00163648, 0.127385, 0.064636, 0.126275, 0.00178162, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.977343,  1, 0, 0, 0, 0, 0, 0.40072, 0.0815585, 0, 0, 0, 0, 0.0273771, 0.00163648, 0.108167, 0.0582699, 0.0664317, 0.00178162, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.976932,  1, 0, 0, 0, 0, 0, 0.269162, 0.0491871, 0, 0, 0, 0, 0.0726661, 0, 0.0561687, 0.0942343, 0.0305798, 0.00341134, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.977854,  1, 0, 0, 0, 0, 0, 0.237775, 0, 0, 0, 0, 0, 0.185448, 0, 0.0147057, 0.0659819, 0.0206284, 0.00984998, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.977648,  1, 0.149514, 0, 0, 0, 0, 0.168339, 0, 0, 0, 0, 0.00824924, 0.29961, 0, 0, 0.0581366, 0.0420005, 0.0111483, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.977976,  1, 0.339734, 0, 0, 0.00970548, 0, 0.118258, 0, 0, 0, 0, 0.0121071, 0.384873, 0, 0, 0.0221721, 0.0420005, 0.0354021, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.978248,  1, 0.567585, 0.0234294, 0, 0.00970548, 0, 0.0940424, 0, 0, 0, 0, 0.0377016, 0.401863, 0, 0, 0.0221721, 0.180847, 0.0324304, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.976825,  1, 0.702383, 0.0234294, 0, 0.00970548, 0, 0.16664, 0, 0, 0, 0, 0.0828927, 0.386599, 0.00442313, 0, 0.0278839, 0.138847, 0.0311321, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.976007,  1, 0.80003, 0.0665719, 0, 0.0198128, 0, 0.174459, 0, 0, 0, 0, 0.0790348, 0.293389, 0.00442313, 0, 0.0278839, 0.138847, 0.00346692, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.977056,  1, 0.88538, 0.117986, 0, 0.0198128, 0, 0.171574, 0, 0, 0, 0, 0.0970822, 0.225748, 0.00920634, 0, 0.0430504, 0.00658666, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.977441,  1, 0.939602, 0.224531, 0, 0, 0, 0.1253, 0, 0, 0, 0, 0.130925, 0.239637, 0.0143497, 0, 0.0454995, 0.01976, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
