frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.986541,  1, 0, 0, 0, 0, 0, 0, 0.587232, 0, 0, 0.0593968, 0.147994, 0.0516702, 0.126797, 0.159275, 0, 0.167185, 0.0953528, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0
2,  0.05,  0.986209,  1, 0, 0, 0, 0, 0, 0, 0.635277, 0, 0, 0.0197989, 0.0493313, 0.0333105, 0.0793168, 0.134044, 0, 0.124898, 0.0567473, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.985795,  1, 0, 0, 0, 0, 0, 0.00384105, 0.621432, 0, 0, 0, 0.00466488, 0.0435978, 0.0679804, 0.10093, 0, 0.142588, 0.0337851, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.985864,  1, 0, 0, 0, 0, 0, 0.00384105, 0.543692, 0, 0, 0, 0.127411, 0.0960036, 0.0679804, 0.047111, 0, 0.184334, 0.00882215, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.986483,  1, 0, 0, 0, 0, 0, 0.00384105, 0.311091, 0, 0, 0, 0.138951, 0.194694, 0.0454277, 0.0199781, 0.194529, 0.21545, 0.00882215, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.985117,  1, 0, 0, 0, 0, 0, 0, 0.129191, 0, 0, 0, 0.228054, 0.191266, 0.0144986, 0, 0.760748, 0.606983, 0.0570914, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.97501,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105308, 0.122773, 0.0144986, 0.163018, 1.06475, 0.884794, 0.128644, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.98114,  1, 0.109473, 0, 0.0123507, 0, 0, 0, 0, 0, 0, 0, 0.0937683, 0.0240827, 0, 0.204609, 1.10677, 1.08689, 0.144867, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.975762,  1, 0.506821, 0, 0.0123507, 0, 0, 0, 0, 0, 0, 0, 0, 0.0423676, 0, 0.204609, 0.769063, 0.621941, 0.087776, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.9675,  1, 1.03451, 0.0250835, 0.0123507, 0, 0, 0, 0, 0, 0, 0, 0, 0.0423676, 0, 0.0415911, 0.700061, 0.233215, 0.0162234, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.955841,  1, 1.48272, 0.157758, 0, 0.113403, 0, 0, 0, 0, 0, 0, 0, 0.088765, 0, 0, 0.74143, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.950869,  1, 1.70137, 0.157758, 0, 0.113403, 0, 0, 0, 0, 0, 0, 0, 0.159849, 0, 0, 0.794279, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.951116,  1, 1.83281, 0.226541, 0, 0.15321, 0, 0, 0, 0, 0, 0, 0, 0.281961, 0, 0, 0.899919, 0.142728, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.95495,  1, 1.97741, 0.281599, 0, 0.11942, 0, 0, 0, 0, 0, 0, 0, 0.366336, 0, 0, 1.02191, 0.428184, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
