frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.930375,  1, 0.324656, 0.109921, 0.30352, 0, 0, 0.793911, 0.230959, 0, 0, 0, 0.373177, 0.240354, 0, 0, 0.678243, 0.0172191, 0.0395541, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
2,  0.05,  0.930992,  1, 0.485812, 0.0954931, 0.28938, 0, 0, 0.54861, 0.137053, 0, 0, 0, 0.124392, 0.104353, 0, 0, 0.598632, 0.00573968, 0.0413238, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
3,  0.1,  0.928866,  1, 0.553821, 0.126344, 0.23819, 0, 0, 0.444991, 0.0600661, 0, 0, 0, 0.0116884, 0.0242352, 0, 0, 0.537883, 0.00235987, 0.0281391, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
4,  0.15,  0.938538,  1, 0.516809, 0.198223, 0.157704, 0, 0, 0.346428, 0, 0, 0, 0, 0.0679548, 0.0404965, 0, 0, 0.555348, 0.0516187, 0.00655458, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
5,  0.2,  0.934923,  1, 0.42515, 0.197593, 0.24798, 0, 0, 0.31839, 0.0011482, 0, 0, 0, 0.0859694, 0.0162614, 0, 0, 0.486732, 0.0607225, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
6,  0.25,  0.934317,  1, 0.336373, 0.130102, 0.248252, 0, 0, 0.209738, 0.0011482, 0, 0, 0, 0.074281, 0.0291288, 0, 0, 0.422057, 0.10249, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
7,  0.3,  0.945115,  1, 0.258823, 0, 0.245808, 0, 0, 0.151183, 0.0011482, 0, 0, 0, 0.0180146, 0.0128674, 0, 0, 0.342994, 0.0542411, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.945003,  1, 0.147655, 0, 0.165547, 0, 0, 0.097128, 0, 0, 0, 0, 0, 0.0128674, 0, 0, 0.308855, 0.153811, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.948804,  1, 0.0880257, 0, 0.165629, 0, 0, 0.0447619, 0, 0, 0, 0, 0, 0, 0, 0, 0.208198, 0.19942, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.949861,  1, 0.0278221, 0, 0.215509, 0, 0, 0.0330225, 0, 0, 0, 0, 0, 0.00546021, 0, 0, 0.160275, 0.224255, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
