frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.984616,  1, 0.8648, 0.120726, 0.0186095, 0.0877142, 0, 0, 0.059802, 0, 0, 0, 0.691913, 1.18025, 0, 0, 0, 0.216809, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
2,  0.05,  0.984913,  1, 0.875562, 0.258502, 0.00620317, 0.148129, 0, 0, 0.163979, 0, 0, 0, 0.658078, 1.11367, 0, 0, 0, 0.390649, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
3,  0.1,  0.985041,  1, 0.85493, 0.270595, 0, 0.192019, 0, 0, 0.174119, 0, 0, 0, 0.548824, 1.06414, 0, 0, 0, 0.515633, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
4,  0.15,  0.983725,  1, 0.789213, 0.127999, 0, 0.14559, 0, 0, 0.122247, 0, 0, 0, 0.343527, 1.01041, 0, 0, 0, 0.407508, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
5,  0.2,  0.98313,  1, 0.79781, 0.0881819, 0, 0.0731273, 0, 0, 0.0418795, 0, 0, 0.0697693, 0.164659, 1.01872, 0, 0.0275278, 0, 0.288, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0
6,  0.25,  0.982021,  1, 0.788975, 0.0358468, 0, 0, 0, 0, 0.0118053, 0, 0.117062, 0.218233, 0.0432759, 0.958175, 0, 0.121935, 0.00326215, 0.0963017, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0
7,  0.3,  0.981282,  1, 0.717757, 0.0358468, 0, 0, 0, 0, 0, 0, 0.450827, 0.450461, 0.0266201, 0.813888, 0, 0.185685, 0.00326215, 0.0815917, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0
8,  0.35,  0.981124,  1, 0.575172, 0, 0, 0, 0, 0.109637, 0.00513611, 0, 0.953382, 0.782239, 0, 0.577913, 0, 0.182156, 0.186176, 0.191051, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
9,  0.4,  0.979699,  1, 0.409466, 0, 0, 0, 0.0341429, 0.336885, 0.0164188, 0, 1.46295, 1.11526, 0, 0.447547, 0, 0.0877483, 0.469196, 0.185496, 0.00164258, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.976823,  1, 0.247836, 0, 0, 0, 0.131688, 0.674428, 0.037458, 0, 1.78125, 1.32033, 0, 0.425805, 0.0841066, 0.136931, 0.742182, 0.136788, 0.0099274, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.975632,  1, 0.0930929, 0, 0, 0, 0.253627, 0.838106, 0.0323219, 0.0608649, 1.98367, 1.40356, 0, 0.429133, 0.203785, 0.260272, 0.848634, 0, 0.0270822, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.975308,  1, 0, 0, 0, 0, 0.426831, 0.758424, 0.0210392, 0.226789, 2.15143, 1.40065, 0, 0.366472, 0.231276, 0.300735, 1.0843, 0, 0.0254396, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.977975,  1, 0, 0, 0, 0, 0.535351, 0.594125, 0, 0.415284, 2.32241, 1.47246, 0, 0.250931, 0.14717, 0.187802, 1.40508, 0, 0.0405577, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
14,  0.65,  0.977542,  1, 0, 0, 0, 0, 0.65352, 0.623787, 0, 0.554847, 2.48837, 1.46891, 0.00395985, 0.122645, 0.0274915, 0.0404628, 1.71307, 0, 0.0234029, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
15,  0.7,  0.977151,  1, 0, 0, 0, 0, 0.693515, 0.745323, 0, 0.663624, 2.57468, 1.47618, 0.00395985, 0.115791, 0, 0, 1.85106, 0, 0.0296723, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
16,  0.75,  0.978352,  1, 0, 0, 0, 0, 0.758798, 0.851757, 0, 0.757183, 2.65637, 1.4517, 0.00395985, 0.104498, 0.0216063, 0.0137586, 1.93401, 0, 0.0127573, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
17,  0.8,  0.977805,  1, 0, 0, 0, 0, 0.803907, 0.862834, 0, 0.712276, 2.69157, 1.44875, 0, 0.104498, 0.088899, 0.0137586, 2.05841, 0.0260787, 0.0423894, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
18,  0.85,  0.977502,  1, 0, 0, 0, 0, 0.811933, 0.83679, 0, 0.688393, 2.72455, 1.48917, 0.0197824, 0.0210305, 0.0896701, 0.0137586, 2.06924, 0.100992, 0.0580413, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
19,  0.9,  0.97687,  1, 0, 0, 0, 0, 0.784332, 0.863359, 0, 0.629294, 2.69919, 1.48407, 0.0197824, 0, 0.0680638, 0, 2.08985, 0.114105, 0.0645657, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
20,  0.95,  0.978044,  1, 0, 0, 0, 0, 0.738721, 0.649497, 0, 0.721041, 2.72369, 1.43614, 0.0197824, 0, 0.000771153, 0.0042748, 2.10732, 0.17615, 0.0349336, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
21,  1,  0.977736,  1, 0, 0, 0, 0, 0.732607, 0.620569, 0, 0.707099, 2.7095, 1.2977, 0, 0, 0.012373, 0.0042748, 2.12031, 0.150327, 0.0252639, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
22,  1.05,  0.979255,  1, 0, 0, 0, 0, 0.747761, 0.642389, 0, 0.710628, 2.69852, 1.16346, 0, 0, 0.0371189, 0, 2.05131, 0.14727, 0.0367549, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
