frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982913,  1, 0, 0.184395, 0, 0, 0, 0, 0.0309, 0, 0, 0.47729, 0.0152968, 0, 0, 0, 0, 0, 0.0384711, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.983063,  1, 0.0169952, 0.177386, 0, 0.00832986, 0, 0, 0.0103, 0, 0, 0.465593, 0.0221469, 0.167785, 0, 0.00689127, 0.0680831, 0.0383732, 0.0128237, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.982602,  1, 0.0283181, 0.115921, 0, 0.00832986, 0, 0, 0, 0, 0, 0.480996, 0.0170479, 0.238799, 0, 0.00910176, 0.129345, 0.0549521, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.982587,  1, 0.0366245, 0.0375895, 0, 0.00832986, 0, 0, 0, 0, 0, 0.499005, 0.00616696, 0.184648, 0, 0.00526148, 0.181938, 0.0549521, 0.000546773, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982735,  1, 0.059565, 0, 0, 0, 0, 0, 0, 0, 0, 0.553784, 0, 0.0844361, 0.00084928, 0.0022105, 0.183639, 0.0739307, 0.000546773, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.982482,  1, 0.0560384, 0, 0, 0, 0, 0, 0, 0, 0, 0.563605, 0, 0.0224875, 0.00084928, 0, 0.20612, 0.0911057, 0.012771, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.983069,  1, 0.0513068, 0, 0, 0, 0, 0, 0, 0, 0, 0.558972, 0, 0.00906556, 0.00084928, 0, 0.182258, 0.135347, 0.0263767, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.983174,  1, 0.0283663, 0, 0, 0, 0, 0, 0, 0, 0, 0.507761, 0, 0.0955225, 0, 0, 0.119923, 0.0779947, 0.0263767, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.982649,  1, 0.0205699, 0, 0, 0.00557727, 0, 0, 0.00415301, 0, 0, 0.566123, 0, 0.120754, 0.0139687, 0.00389731, 0.0361794, 0.0456813, 0.0167812, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.983086,  1, 0, 0, 0, 0.00557727, 0, 0, 0.00415301, 0, 0, 0.653448, 0, 0.153591, 0.0191077, 0.00389731, 0.0104597, 0.00177132, 0.00307643, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.983132,  1, 0, 0, 0, 0.00557727, 0, 0, 0.0216666, 0, 0, 0.694863, 0, 0.0671345, 0.0191077, 0.00389731, 0.0112528, 0.0131023, 0.00307643, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.983037,  1, 0, 0, 0, 0, 0, 0, 0.0520958, 0, 0, 0.664443, 0.0722302, 0.144769, 0.0213213, 0.0398109, 0.0112528, 0.0183003, 0.000447791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.983976,  1, 0, 0, 0, 0, 0, 0, 0.120027, 0, 0, 0.519982, 0.161302, 0.180307, 0.0161823, 0.0953188, 0.000793042, 0.0179694, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.981057,  1, 0, 0, 0, 0, 0, 0, 0.203794, 0, 0, 0.32363, 0.267217, 0.205126, 0, 0.166524, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
