frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982559,  1, 0.566789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.281555, 0.312475, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.982646,  1, 0.664598, 0.0582213, 0, 0.0012456, 0, 0, 0, 0, 0, 0, 0.0225017, 0.0146417, 0, 0, 0.340767, 0.270825, 0.016354, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.982655,  1, 0.713764, 0.112836, 0, 0.00853439, 0, 0, 0, 0, 0, 0, 0.0276454, 0.0146417, 0, 0, 0.380782, 0.274442, 0.0242141, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.9829,  1, 0.722683, 0.189997, 0, 0.00853439, 0, 0, 0, 0, 0, 0, 0.0402168, 0.0146417, 0, 0, 0.408033, 0.290167, 0.0116116, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982817,  1, 0.59136, 0.131775, 0, 0.00728879, 0, 0, 0, 0, 0, 0, 0.0352346, 0.0933017, 0, 0, 0.279653, 0.193674, 0.00786008, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.983362,  1, 0.353264, 0.0771608, 0, 0, 0, 0, 0.000699435, 0, 0, 0.186759, 0.0300908, 0.271197, 0, 0.00779434, 0.145787, 0.0858988, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.979809,  1, 0.115661, 0, 0, 0, 0, 0, 0.0074685, 0, 0, 0.314996, 0.0123825, 0.394345, 0.0248196, 0.0079992, 0.0149383, 0, 0.0154757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.980247,  1, 0, 0, 0, 0, 0, 0, 0.0664349, 0, 0, 0.460848, 0, 0.484123, 0.0248196, 0.0111487, 0.0340206, 0.000482582, 0.0427972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.980949,  1, 0, 0, 0, 0, 0, 0, 0.0719475, 0, 0, 0.426166, 0, 0.466217, 0.0827917, 0.0290606, 0.0567796, 0.000482582, 0.0488604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.980443,  1, 0, 0, 0, 0, 0, 0, 0.0651784, 0, 0, 0.444926, 0, 0.469552, 0.0795951, 0.0288558, 0.119727, 0.000482582, 0.0333848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.981079,  1, 0, 0, 0, 0, 0, 0, 0.00621204, 0, 0, 0.450318, 0, 0.491193, 0.0795951, 0.0257063, 0.100645, 0.0657316, 0.00606324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.981656,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.505153, 0, 0.521065, 0.0287972, 0.00125261, 0.077886, 0.129092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.98146,  1, 0, 0, 0, 0, 0, 0, 0.00368949, 0, 0, 0.549053, 0, 0.599101, 0.00717426, 0.00550517, 0, 0.212218, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.981299,  1, 0, 0, 0, 0, 0, 0, 0.0110685, 0, 0, 0.572689, 0, 0.613553, 0, 0.0127577, 0, 0.24938, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
