frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983227,  1, 0.270349, 0.212065, 0, 0, 0, 0, 0, 0, 0, 0, 0.37457, 0, 0, 0, 0.134087, 0.11272, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.983425,  1, 0.241836, 0.0895703, 0, 0, 0, 0, 0, 0, 0, 0, 0.292657, 0.00342056, 0, 0, 0.0998839, 0.0687864, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.983016,  1, 0.214927, 0.0188818, 0, 0, 0, 0, 0, 0, 0, 0, 0.257655, 0.140558, 0, 0, 0.0551884, 0.0312129, 0.00428005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.981939,  1, 0.126082, 0, 0, 0.021328, 0, 0, 0, 0, 0, 0, 0.159149, 0.257942, 0, 0.0549151, 0, 0, 0.00428005, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.982582,  1, 0.0632078, 0, 0, 0.021328, 0, 0, 0, 0, 0, 0.0383621, 0.0898543, 0.295068, 0, 0.0883007, 0.00859068, 0, 0.00428005, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.982247,  1, 0, 0, 0, 0.021328, 0, 0, 0.0355355, 0, 0, 0.0567377, 0, 0.326928, 0, 0.139814, 0.00859068, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.982237,  1, 0, 0, 0, 0, 0, 0, 0.0355355, 0, 0, 0.363047, 0, 0.253795, 0.0138121, 0.107455, 0.46882, 0.246205, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.981368,  1, 0, 0, 0, 0, 0, 0, 0.0463249, 0, 0, 0.580678, 0, 0.216669, 0.0138121, 0.0740694, 0.89909, 0.489414, 0.0218306, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
9,  0.4,  0.980092,  1, 0, 0, 0, 0, 0, 0, 0.0460593, 0, 0, 0.865577, 0, 0.0738736, 0.0586182, 0.0225561, 1.37777, 0.769411, 0.0368075, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
10,  0.45,  0.982385,  1, 0.0366435, 0, 0, 0.00117756, 0, 0, 0.0462832, 0, 0, 0.857845, 0, 0.0605065, 0.067013, 0, 1.42157, 0.724078, 0.0552093, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0
11,  0.5,  0.982557,  1, 0.0366435, 0, 0, 0.00117756, 0, 0, 0.0354938, 0, 0, 0.864809, 0, 0.0605065, 0.0708146, 0.0181951, 1.48168, 0.705276, 0.0596483, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0
12,  0.55,  0.982342,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.788872, 0, 0, 0.0114048, 0.0545852, 1.49691, 0.673222, 0.0788089, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
