frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.977506,  1, 0, 0.15286, 0, 0.166848, 0, 0.925188, 0, 0, 0.278775, 0.903744, 0, 0.579148, 0, 0.976681, 0, 0.301172, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.976101,  1, 0, 0.0668507, 0.0119053, 0.0556161, 0, 0.943835, 0, 0, 0.1966, 0.831384, 0, 0.555277, 0, 0.969856, 0, 0.145502, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.978701,  1, 0, 0.0158974, 0.188037, 0, 0, 1.09416, 0, 0, 0.111637, 0.752484, 0, 0.560852, 0, 0.831941, 0, 0.0451119, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.985019,  1, 0, 0.0158974, 0.527952, 0, 0.00865229, 1.11236, 0.00248848, 0, 0.0486619, 0.558989, 0, 0.513396, 0, 0.513597, 0.072735, 0, 0.00471313, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.988103,  1, 0, 0, 1.02596, 0, 0.0560883, 1.1415, 0.00248848, 0, 0.00796192, 0.397843, 0.035143, 0.409069, 0, 0.187646, 0.538576, 0.102951, 0.0390278, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.987472,  1, 0.0922344, 0, 1.39917, 0, 0.173742, 1.1688, 0.0562979, 0, 0.013702, 0.310681, 0.0560663, 0.210445, 0, 0, 1.1113, 0.279618, 0.0390278, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0
7,  0.3,  0.987799,  1, 0.232083, 0, 1.57892, 0, 0.344892, 1.35753, 0.116848, 0.0670346, 0.115344, 0.4025, 0.109826, 0.0845784, 0.0920281, 0, 1.66713, 0.458921, 0.0343146, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0
8,  0.35,  0.988029,  1, 0.464242, 0, 1.62108, 0, 0.536104, 1.66547, 0.116848, 0.0771413, 0.295454, 0.460191, 0.0746834, 0.0219797, 0.184242, 0, 1.95872, 0.508982, 0.023864, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0
9,  0.4,  0.987688,  1, 0.645311, 0, 1.63606, 0, 0.705359, 1.84841, 0.0630386, 0.0851806, 0.559163, 0.501147, 0.0537601, 0.0219797, 0.386341, 0, 2.10185, 0.332315, 0.0473958, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0
10,  0.45,  0.988888,  1, 0.819913, 0, 1.69297, 0, 0.860723, 2.00688, 0, 0.0241177, 0.832235, 0.528427, 0, 0, 0.606296, 0, 2.14757, 0, 0.0705956, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
