frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.985695,  1, 0, 0, 0, 0, 0, 0, 0.256032, 0, 0, 0, 0.139209, 0.622131, 0.0475637, 0.742863, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.985483,  1, 0, 0, 0, 0, 0, 0, 0.307366, 0, 0, 0, 0.144902, 0.714203, 0.0391232, 0.668716, 0.00609036, 0, 0.0154683, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.985379,  1, 0, 0, 0, 0, 0, 0, 0.290419, 0, 0, 0, 0.150532, 0.68834, 0.0232687, 0.631412, 0.00609036, 0.00822407, 0.0154683, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.985286,  1, 0, 0, 0, 0, 0, 0, 0.214361, 0, 0, 0, 0.179808, 0.630648, 0.0293468, 0.598736, 0.0370742, 0.052285, 0.0361206, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.983412,  1, 0, 0, 0, 0, 0, 0.124033, 0.135565, 0, 0, 0, 0.0834041, 0.481248, 0.0211929, 0.449101, 0.0309839, 0.052285, 0.0206523, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.984274,  1, 0, 0, 0, 0, 0, 0.124033, 0.067169, 0, 0, 0, 0.0313716, 0.398679, 0.0211929, 0.238783, 0.0309839, 0.0440609, 0.0206523, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.985623,  1, 0, 0, 0, 0, 0, 0.3564, 0, 0, 0, 0, 0.00209551, 0.306848, 0.0151147, 0.0676624, 0.0330966, 0.0437071, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.985239,  1, 0.186053, 0.0768069, 0, 0, 0, 0.284347, 0, 0, 0, 0, 0, 0.212341, 0, 0, 0.193288, 0.201786, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.982939,  1, 0.506659, 0.0768069, 0, 0, 0, 0.412983, 0, 0, 0, 0, 0, 0.113396, 0, 0, 0.791238, 0.474274, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.978965,  1, 0.763808, 0.107745, 0, 0, 0, 0.342712, 0, 0, 0, 0, 0, 0.0363371, 0, 0, 1.75243, 0.800952, 0.034355, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
11,  0.5,  0.975795,  1, 0.721249, 0.030938, 0, 0.0255433, 0, 0.404582, 0, 0, 0, 0, 0, 0.0170587, 0, 0, 2.66288, 1.42655, 0.0874436, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
12,  0.55,  0.974243,  1, 0.537961, 0.0468904, 0, 0.0255433, 0, 0.325617, 0, 0, 0, 0, 0, 0.0170587, 0, 0, 3.12545, 1.94493, 0.131051, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
13,  0.6,  0.972161,  1, 0.421123, 0.0159524, 0, 0.0670921, 0, 0.238875, 0, 0, 0.00127709, 0, 0, 0, 0, 0, 3.18894, 2.35187, 0.153588, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
14,  0.65,  0.972422,  1, 0.420933, 0, 0, 0.124647, 0, 0.226064, 0, 0, 0.00383127, 0, 0, 0, 0, 0, 3.17333, 2.33199, 0.170676, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
