frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982744,  1, 0.823401, 0.175476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000849167, 0, 0.0251546, 0, 0.213457, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.982907,  1, 0.745015, 0.116309, 0, 0, 0, 0, 0, 0, 0, 0, 0.0498035, 0.127784, 0.000283056, 0.00631331, 0.00838488, 0, 0.17701, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.982855,  1, 0.693027, 0.0578175, 0, 0, 0, 0, 0, 0, 0, 0, 0.067736, 0.209278, 0, 0.00726221, 0, 0, 0.155416, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.982698,  1, 0.643043, 0.00479231, 0, 0.0151999, 0, 0, 0, 0, 0, 0, 0.0638162, 0.225729, 0, 0.0141669, 0, 0, 0.156547, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.982224,  1, 0.655528, 0.0183065, 0, 0.0376437, 0, 0, 0, 0, 0, 0, 0.02153, 0.211021, 0, 0.0128566, 0.0812834, 0, 0.155789, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.982405,  1, 0.62264, 0.0183065, 0, 0.119238, 0, 0, 0, 0, 0, 0, 0.0416735, 0.16545, 0, 0.0157033, 0.0871693, 0.020415, 0.149165, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.982709,  1, 0.634864, 0.100216, 0, 0.160977, 0, 0, 0, 0, 0, 0, 0.098941, 0.162775, 0, 0.0155777, 0.0871693, 0.020415, 0.136147, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.981716,  1, 0.44075, 0.081909, 0, 0.138533, 0, 0, 0, 0, 0, 0.00800803, 0.12608, 0.274893, 0, 0.063713, 0.00588588, 0.0897337, 0.110838, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.981949,  1, 0.271424, 0.081909, 0, 0.056939, 0, 0, 0, 0, 0, 0.0716558, 0.129454, 0.269863, 0, 0.0726447, 0, 0.0693187, 0.106565, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.98122,  1, 0.0572349, 0, 0, 0, 0, 0, 0, 0, 0, 0.139509, 0.0685889, 0.377489, 0.079804, 0.0936543, 0, 0.0693187, 0.0702439, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.980479,  1, 0.0202639, 0, 0, 0, 0, 0, 0, 0, 0, 0.159702, 0.0414497, 0.204545, 0.079804, 0.0624108, 0.0245648, 0.0263712, 0.0416746, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
