frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.942917,  1, 0, 0.231481, 0, 0, 0, 1.67847, 0, 0, 0, 0, 0, 0, 0, 0.131692, 0, 0.01451, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.941048,  1, 0, 0.0771604, 0, 0, 0, 1.60887, 0, 0, 0, 0, 0, 0, 0, 0.0773003, 0, 0.0908523, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.946371,  1, 0, 0.0317169, 0, 0, 0, 1.49462, 0, 0, 0, 0, 0, 0, 0, 0.0334029, 0, 0.0860157, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.945093,  1, 0.000812748, 0.0896417, 0, 0.0428408, 0, 1.43811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.146351, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.942629,  1, 0.000812748, 0.0896417, 0, 0.0538739, 0.00463757, 1.49948, 0, 0, 0.00564628, 0.0268197, 0.0436427, 0.0102099, 0, 0, 0.0271926, 0.0776103, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.945355,  1, 0.0062485, 0.0579248, 0, 0.19404, 0.0104973, 1.70884, 0, 0, 0.0428809, 0.118321, 0.176653, 0.0575444, 0, 0, 0.0356636, 0.127671, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.951465,  1, 0.0667228, 0, 0, 0.151199, 0.0854583, 1.72264, 0.00721714, 0, 0.135626, 0.362094, 0.240018, 0.132398, 0, 0, 0.174057, 0.0504104, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.955721,  1, 0.225314, 0, 0, 0.140166, 0.173044, 1.70726, 0.0784718, 0, 0.224628, 0.735381, 0.259744, 0.225411, 0, 0, 0.42703, 0.0550444, 0.0029134, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.961779,  1, 0.320728, 0, 0, 0, 0.277525, 1.64459, 0.104635, 0, 0.324683, 1.08128, 0.126734, 0.283322, 0, 0, 0.736553, 0.00498374, 0.0127491, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
10,  0.45,  0.967827,  1, 0.304077, 0, 0, 0, 0.345663, 1.80252, 0.097418, 0.0468554, 0.449674, 1.35699, 0.0633689, 0.364588, 0, 0, 0.90841, 0.00498374, 0.0311048, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
11,  0.5,  0.964815,  1, 0.145486, 0, 0, 0, 0.39217, 1.75985, 0.0261634, 0.159436, 0.580987, 1.46988, 0.0442746, 0.436222, 0.10927, 0.0634574, 0.98732, 0, 0.0294124, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
12,  0.55,  0.96244,  1, 0.0446356, 0, 0, 0, 0.439856, 1.77937, 0, 0.248668, 0.719246, 1.57733, 0.0442746, 0.452475, 0.216091, 0.139312, 1.07667, 0.0643217, 0.0195767, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
13,  0.6,  0.967834,  1, 0.00902378, 0, 0, 0, 0.461956, 1.56714, 0.0295175, 0.300373, 0.786389, 1.62468, 0.0442746, 0.397505, 0.480141, 0.281965, 1.20036, 0.0643217, 0.0111743, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0
14,  0.65,  0.967595,  1, 0.00902378, 0, 0, 0, 0.539888, 1.68506, 0.042756, 0.359908, 0.891349, 1.68822, 0.0847849, 0.332198, 0.582821, 0.351886, 1.1646, 0.0754675, 0.0507808, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
15,  0.7,  0.972481,  1, 0.00902378, 0, 0, 0, 0.613097, 1.70106, 0.085499, 0.412442, 0.951134, 1.77681, 0.0847849, 0.315789, 0.739954, 0.398401, 1.16522, 0.0932788, 0.0832349, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
16,  0.75,  0.974386,  1, 0, 0, 0, 0, 0.693707, 1.88233, 0.128229, 0.425301, 1.006, 1.90031, 0, 0.315269, 0.791864, 0.367109, 1.22388, 0.246399, 0.0973622, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
