frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982319,  1, 1.47271, 0, 0, 0, 0, 0, 0, 0, 0, 0.167826, 0, 0, 0.254335, 0, 1.95402, 1.19335, 0.153818, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
2,  0.05,  0.982374,  1, 1.50694, 0.0587387, 0, 0.128418, 0, 0, 0, 0, 0, 0.159168, 0, 0, 0.259228, 0, 1.95173, 1.15524, 0.102461, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
3,  0.1,  0.9824,  1, 1.43743, 0.127393, 0, 0.128418, 0, 0, 0, 0, 0, 0.103226, 0, 0, 0.226451, 0, 1.89726, 1.04914, 0.105019, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
4,  0.15,  0.983437,  1, 1.1239, 0.148754, 0, 0.0398405, 0, 0, 0, 0, 0, 0.0510332, 0.206955, 0, 0.136408, 0, 1.68603, 0.99264, 0.113677, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
5,  0.2,  0.983394,  1, 0.709051, 0.109876, 0, 0, 0, 0, 0, 0, 0, 0, 0.37526, 0.00975566, 0.0520007, 0, 1.20689, 0.691239, 0.123589, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
6,  0.25,  0.983356,  1, 0.287664, 0.0412216, 0, 0.00156829, 0, 0, 0.0020506, 0, 0, 0, 0.496069, 0.0453584, 0.000427559, 0, 0.746925, 0.466715, 0.0697578, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.982088,  1, 0.0918904, 0, 0, 0.00156829, 0, 0, 0.0020506, 0, 0, 0, 0.33139, 0.107959, 0.000427559, 0, 0.334099, 0.195975, 0.0357836, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.98149,  1, 0.0640519, 0, 0, 0.00156829, 0, 0, 0.0020506, 0, 0, 0, 0.190964, 0.144823, 0.000427559, 0.0030057, 0.165278, 0.162154, 0.0036068, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.981756,  1, 0.161934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0921379, 0.186332, 0, 0.0030057, 0.0283758, 0.164287, 0.0036068, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.982128,  1, 0.161934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0498627, 0.151324, 0, 0.00428901, 0.00224257, 0.0988827, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.981702,  1, 0.0978823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0219829, 0.154197, 0, 0.00128331, 0, 0.0692958, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.982088,  1, 0, 0, 0, 0, 0, 0, 0.0433234, 0, 0, 0, 0, 0.0820698, 0, 0.0222762, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.98146,  1, 0, 0, 0, 0, 0, 0, 0.0811514, 0, 0, 0.0111161, 0, 0.0706013, 0, 0.0441226, 0.00420631, 0.0164091, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.981032,  1, 0, 0, 0, 0, 0, 0, 0.112994, 0, 0, 0.0227265, 0, 0.0547044, 0, 0.071094, 0.00653412, 0.0164091, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.981288,  1, 0, 0, 0, 0, 0, 0, 0.0865787, 0, 0, 0.0227265, 0, 0.0702882, 0, 0.0796526, 0.00653412, 0.0164091, 0.00433257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.981445,  1, 0, 0, 0, 0, 0, 0, 0.0590801, 0, 0, 0.0116104, 0, 0.0553286, 0, 0.0865628, 0.00232781, 0, 0.00433257, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
17,  0.8,  0.981287,  1, 0, 0, 0, 0, 0, 0, 0.0309881, 0, 0, 0, 0, 0.00349182, 0, 0.0901199, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
