frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.970734,  1, 0, 0, 0, 0, 0, 1.29529, 0.613754, 0, 0, 0, 0, 0, 0, 0.221187, 0.0756661, 0.318032, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.971015,  1, 0, 0, 0, 0, 0, 1.38997, 0.590461, 0, 0, 0, 0, 0, 0.0360345, 0.148609, 0.025222, 0.365763, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.97259,  1, 0, 0, 0, 0, 0, 1.40082, 0.547868, 0, 0, 0, 0, 0, 0.0624724, 0.0748802, 0, 0.314748, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.970739,  1, 0, 0, 0, 0.0157713, 0, 1.55269, 0.477281, 0, 0, 0, 0, 0, 0.0510149, 0.0299687, 0.00935034, 0.177991, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.971949,  1, 0, 0.0598344, 0, 0.0157713, 0, 1.60774, 0.401137, 0, 0, 0, 0, 0, 0.0264379, 0, 0.00935034, 0.0549954, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.969782,  1, 0, 0.181525, 0, 0.0157713, 0, 1.62214, 0.34759, 0, 0, 0, 0, 0, 0, 0, 0.00935034, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.967023,  1, 0, 0.245393, 0, 0, 0, 1.54574, 0.247292, 0, 0, 0, 0, 0.0735907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.965622,  1, 0, 0.185558, 0, 0.00612141, 0, 1.46165, 0.175741, 0, 0, 0, 0, 0.177313, 0, 0, 0.045514, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.96497,  1, 0, 0.123085, 0, 0.00612141, 0, 1.57955, 0.0672966, 0, 0, 0, 0, 0.450309, 0, 0.00348918, 0.0466456, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.962764,  1, 0.0540576, 0.059217, 0, 0.00612141, 0, 1.59729, 0.0230605, 0, 0, 0, 0.0364877, 0.736694, 0, 0.00348918, 0.0786891, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.959906,  1, 0.112598, 0.059217, 0, 0, 0, 1.6054, 0, 0, 0, 0, 0.0364877, 0.930463, 0, 0.00348918, 0.0331751, 0, 0.0248711, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.961303,  1, 0.124492, 0, 0.00587815, 0.021724, 0, 1.60617, 0, 0, 0, 0, 0.0364877, 0.979267, 0, 0, 0.0320435, 0.0945147, 0.0668839, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.960213,  1, 0.090706, 0.006544, 0.0492714, 0.021724, 0, 1.66488, 0, 0, 0, 0, 0, 0.914857, 0, 0, 0.0561608, 0.157181, 0.0921126, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.960948,  1, 0.0716699, 0.006544, 0.168432, 0.021724, 0, 1.7462, 0, 0, 0, 0, 0, 0.904933, 0, 0, 0.133375, 0.286323, 0.137868, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.960436,  1, 0.0802961, 0.006544, 0.275004, 0, 0, 1.68974, 0, 0, 0, 0, 0, 0.952153, 0, 0, 0.13481, 0.262647, 0.134225, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.957219,  1, 0.0734428, 0, 0.323535, 0, 0, 1.65295, 0, 0, 0, 0, 0.132044, 1.19754, 0, 0, 0.105886, 0.347157, 0.122156, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
17,  0.8,  0.951947,  1, 0.033938, 0, 0.323203, 0, 0, 1.65401, 0, 0, 0, 0, 0.316618, 1.56426, 0, 0, 0.0839761, 0.218014, 0.0770807, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
18,  0.85,  0.943535,  1, 0.0445907, 0, 0.318882, 0, 0, 1.75392, 0, 0, 0, 0, 0.497089, 1.83049, 0, 0.0162006, 0.178686, 0.287136, 0.0699327, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
19,  0.9,  0.93749,  1, 0.0607743, 0, 0.327158, 0.0288868, 0, 1.91397, 0, 0, 0, 0, 0.559332, 1.99715, 0.0191576, 0.0623014, 0.201754, 0.245548, 0.0567737, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
20,  0.95,  0.935063,  1, 0.0719379, 0, 0.321505, 0.0288868, 0, 2.00957, 0, 0, 0, 0, 0.471156, 1.99276, 0.0315814, 0.0917299, 0.247034, 0.385044, 0.0585716, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
21,  1,  0.930927,  1, 0.0407655, 0, 0.310381, 0.0288868, 0, 1.87268, 0, 0, 0, 0, 0.450377, 1.92553, 0.105108, 0.0907357, 0.34382, 0.281064, 0.0417888, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
22,  1.05,  0.934304,  1, 0.0173569, 0, 0.373523, 0, 0, 1.77241, 0, 0, 0, 0, 0.430686, 1.84631, 0.0886919, 0.064915, 0.391174, 0.309203, 0.0523984, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0
