frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983765,  1, 0, 0, 0, 0, 0, 0, 0.277364, 0, 0, 0, 0, 0.097012, 0, 0.343589, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
2,  0.05,  0.982522,  1, 0, 0, 0, 0, 0, 0, 0.376243, 0, 0, 0, 0, 0.195075, 0, 0.201873, 0, 0, 0.0695866, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
3,  0.1,  0.982934,  1, 0, 0, 0, 0, 0, 0, 0.314771, 0, 0, 0, 0, 0.308624, 0, 0.087343, 0.0637016, 0.0144417, 0.0883477, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
4,  0.15,  0.984154,  1, 0, 0, 0, 0, 0, 0, 0.16506, 0, 0, 0, 0, 0.34911, 0, 0, 0.264084, 0.0574719, 0.0819876, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.984218,  1, 0, 0, 0, 0.0541947, 0, 0, 0.030982, 0, 0, 0.0153218, 0, 0.249401, 0, 0, 0.437206, 0.0574719, 0.0527244, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.984084,  1, 0.160492, 0.0600363, 0, 0.116397, 0, 0, 0, 0, 0, 0.13502, 0.0443627, 0.128875, 0, 0, 0.498105, 0.12835, 0.0339634, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.982494,  1, 0.530322, 0.0850129, 0.0607371, 0.116397, 0, 0.0183819, 0, 0, 0, 0.246423, 0.0723536, 0.0351172, 0, 0, 0.429299, 0.184128, 0.00528598, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
8,  0.35,  0.980923,  1, 0.979042, 0.0850129, 0.257252, 0.0622018, 0, 0.133604, 0, 0, 0, 0.471103, 0.0723536, 0.0297929, 0.0323249, 0, 0.29614, 0.233282, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
9,  0.4,  0.980078,  1, 1.31435, 0.0249766, 0.525236, 0, 0, 0.240816, 0, 0, 0, 0.572803, 0.0832716, 0.00443221, 0.117561, 0.0157615, 0.182993, 0.247746, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0
10,  0.45,  0.979363,  1, 1.41547, 0, 0.750895, 0, 0, 0.371599, 0, 0, 0, 0.677277, 0.0902775, 0, 0.214105, 0.0412554, 0.0514169, 0.194306, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0
11,  0.5,  0.978362,  1, 1.41285, 0, 0.859187, 0, 0, 0.447493, 0, 0, 0, 0.647631, 0.10499, 0, 0.289632, 0.0764817, 0, 0.136101, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0
