frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982441,  1, 0.382212, 0.058473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29119, 0.208769, 0.0843132, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.982439,  1, 0.450219, 0.0273165, 0, 0.00138631, 0, 0, 0, 0, 0, 0.007442, 0, 0, 0.0467726, 0, 0.266412, 0.371904, 0.0851744, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.98216,  1, 0.495499, 0.00782546, 0, 0.00138631, 0, 0, 0, 0, 0, 0.0384211, 0, 0.00178057, 0.0467726, 0, 0.273758, 0.403863, 0.0826231, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.982347,  1, 0.439766, 0.0525904, 0, 0, 0, 0, 0, 0, 0, 0.092714, 0, 0.00178057, 0.0488839, 0, 0.312065, 0.262339, 0.0800216, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.981755,  1, 0.331443, 0.0447649, 0, 0, 0, 0, 0, 0, 0, 0.0954528, 0, 0.0508107, 0.0422604, 0.00971496, 0.248978, 0.103003, 0.0685712, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.981325,  1, 0.158759, 0.0447649, 0, 0, 0, 0, 0.0230927, 0, 0, 0.088553, 0, 0.14737, 0.0422604, 0.04965, 0.155383, 0.00145468, 0.0501135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.978379,  1, 0.0636227, 0, 0, 0, 0, 0, 0.0884323, 0, 0, 0.0502024, 0, 0.233573, 0.0388614, 0.0932302, 0.131798, 0, 0.0252945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.980044,  1, 0, 0, 0, 0, 0, 0, 0.118867, 0, 0, 0.0474635, 0, 0.184594, 0.00604437, 0.0919452, 0.100365, 0.0366898, 0.00709541, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.978149,  1, 0, 0, 0, 0, 0, 0, 0.0957746, 0, 0, 0.0233843, 0.0443945, 0.140083, 0.00604437, 0.0520102, 0.0989961, 0.0366898, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.979306,  1, 0, 0, 0, 0, 0, 0, 0.0304349, 0, 0, 0, 0.10642, 0.114943, 0, 0.00843, 0.00944681, 0.0366898, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.979792,  1, 0, 0, 0, 0.0144663, 0, 0, 0, 0, 0, 0, 0.136647, 0.168142, 0, 0.000784218, 0.0533043, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.97922,  1, 0.0113655, 0, 0, 0.0825067, 0, 0, 0, 0, 0, 0, 0.124541, 0.160723, 0, 0.000784218, 0.0525391, 0.0244796, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.978998,  1, 0.0113655, 0, 0, 0.0825067, 0, 0, 0.00111601, 0, 0, 0, 0.0711796, 0.112276, 0, 0.000784218, 0.0525391, 0.0693398, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.978185,  1, 0.0113655, 0, 0, 0.0680404, 0, 0, 0.063066, 0, 0, 0, 0.0409531, 0.0590264, 0, 0.00861359, 0.0086816, 0.0950767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.977992,  1, 0, 0, 0, 0, 0, 0, 0.0989718, 0, 0, 0, 0.0362799, 0.0269453, 0, 0.0177912, 0, 0.139156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.978526,  1, 0, 0, 0, 0, 0, 0, 0.107717, 0, 0, 0, 0.0828453, 0.0429891, 0, 0.0275328, 0, 0.205677, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
