frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.981837,  1, 0.748861, 0.790824, 0, 0.116181, 0, 0, 0, 0, 0, 0, 0.666559, 0.0524331, 0, 0, 1.07217, 1.07338, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
2,  0.05,  0.982911,  1, 0.373822, 0.335563, 0, 0.0387271, 0, 0, 0, 0, 0, 0, 0.696998, 0.109786, 0, 0, 0.494203, 0.616496, 0.00207789, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.981796,  1, 0.131106, 0.071955, 0, 0, 0, 0, 0, 0, 0, 0, 0.738856, 0.202287, 0, 0, 0.162023, 0.401942, 0.00207789, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.981736,  1, 0.0600313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.769213, 0.290447, 0, 0, 0.0265199, 0.360909, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.981652,  1, 0.040664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.685884, 0.282194, 0, 0, 0.0265199, 0.346998, 0.00378483, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.982003,  1, 0.0337592, 0, 0, 0.00765843, 0, 0, 0, 0, 0, 0, 0.566126, 0.183763, 0, 0, 0.00130881, 0.203758, 0.00378483, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.981499,  1, 0.0322069, 0, 0, 0.00765843, 0, 0, 0, 0, 0, 0, 0.485999, 0.0956027, 0, 0, 0, 0.0750132, 0.00378483, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.981495,  1, 0, 0, 0, 0.00977738, 0, 0, 0.0605936, 0, 0, 0.149601, 0.306152, 0.165876, 0, 0.0613692, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.979666,  1, 0, 0, 0, 0.00211895, 0, 0, 0.0605936, 0, 0, 0.234678, 0.161866, 0.271374, 0, 0.106674, 0, 0, 0.0216387, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.981085,  1, 0, 0, 0, 0.00211895, 0, 0, 0.0605936, 0, 0, 0.37992, 0, 0.470769, 0, 0.187899, 0, 0, 0.0347869, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.980745,  1, 0, 0.137027, 0, 0, 0, 0, 0, 0, 0, 0.391772, 0, 0.509327, 0, 0.213709, 0.0146168, 0, 0.0418177, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.980567,  1, 0, 0.137027, 0, 0, 0, 0, 0.0291782, 0, 0.0274783, 0.621171, 0, 0.392281, 0, 0.213689, 0.222975, 0.0386084, 0.020179, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.982357,  1, 0, 0.137027, 0, 0, 0, 0, 0.0428273, 0, 0.0390236, 0.760824, 0, 0.331138, 0, 0.202737, 0.360644, 0.0386084, 0.0174241, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.981391,  1, 0, 0, 0, 0, 0, 0, 0.0838259, 0, 0.0487752, 0.928342, 0, 0.236545, 0.000168378, 0.18442, 0.468214, 0.0386084, 0.0103934, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.981427,  1, 0, 0, 0, 0, 0, 0, 0.0737276, 0, 0.0391833, 0.896058, 0, 0.271809, 0.000168378, 0.199186, 0.427222, 0.0462411, 0.0103934, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.98271,  1, 0, 0, 0, 0, 0, 0, 0.0628536, 0, 0.0281885, 0.943039, 0, 0.176789, 0.122599, 0.169423, 0.609694, 0.351841, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
17,  0.8,  0.982074,  1, 0, 0, 0, 0, 0, 0, 0.0242554, 0, 0.0184369, 0.876529, 0, 0.19472, 0.159243, 0.100561, 0.857196, 0.617877, 0.0463288, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
18,  0.85,  0.983351,  1, 0.108815, 0.0940873, 0, 0, 0, 0, 0.00517552, 0, 0.000550516, 0.816807, 0, 0.159456, 0.189999, 0.0405094, 1.12451, 0.886214, 0.0648356, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
19,  0.9,  0.981512,  1, 0.184857, 0.134848, 0, 0.0723223, 0, 0, 0.00240049, 0, 0, 0.769843, 0, 0.152176, 0.118469, 0, 1.24701, 0.9239, 0.0900308, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0
20,  0.95,  0.981838,  1, 0.208725, 0.134848, 0, 0.0723223, 0, 0, 0.0529991, 0, 0.151138, 0.968381, 0, 0.0359522, 0.247003, 0, 1.60718, 1.19123, 0.043702, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0
21,  1,  0.984174,  1, 0.115186, 0.0407609, 0, 0.0723223, 0, 0, 0.0529991, 0, 0.331426, 1.19716, 0, 0.0359522, 0.351856, 0, 1.98229, 1.34241, 0.0563117, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0
22,  1.05,  0.984719,  1, 0.0458274, 0, 0, 0, 0, 0, 0, 0, 0.540864, 1.35375, 0, 0, 0.40683, 0, 2.42937, 1.39728, 0.0933494, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
