frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.989232,  1, 1.35651, 0.590418, 0.295317, 0.0233896, 0, 0.62373, 0, 0, 0, 0, 0.639379, 0, 0, 0, 0.0205019, 0.286702, 0.188277, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.988899,  1, 1.27622, 0.349449, 0.210504, 0.00779654, 0, 0.468899, 0, 0, 0, 0, 0.372461, 0.00510894, 0, 0, 0.0542314, 0.276844, 0.148548, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.989229,  1, 1.20563, 0.196016, 0.200325, 0, 0, 0.536915, 0, 0, 0, 0, 0.269297, 0.00510894, 0, 0, 0.0473975, 0.353864, 0.155509, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.989145,  1, 1.15265, 0.190577, 0.209726, 0.0340168, 0, 0.665208, 0, 0, 0, 0, 0.318658, 0.0450982, 0, 0, 0.0340348, 0.377076, 0.184498, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.988942,  1, 1.05362, 0.12519, 0.233181, 0.0340168, 0, 0.646999, 0, 0, 0, 0, 0.245952, 0.0399893, 0.0061041, 0, 0.0340348, 0.46231, 0.22479, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.989406,  1, 0.938662, 0.0818167, 0.267474, 0.0340168, 0, 0.644894, 0, 0, 0, 0, 0.243845, 0.0572954, 0.0061041, 0, 0.0340348, 0.387153, 0.245828, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.98986,  1, 0.727315, 0, 0.350123, 0, 0, 0.773648, 0, 0, 0, 0, 0.141557, 0.0173061, 0.0061041, 0, 0, 0.351582, 0.246723, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.988876,  1, 0.565492, 0, 0.490702, 0, 0.014753, 0.941765, 0, 0, 0, 0, 0.210561, 0.0492513, 0, 0, 0, 0.35257, 0.199857, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.987436,  1, 0.298883, 0, 0.57164, 0, 0.167305, 1.28515, 0, 0, 0, 0, 0.121471, 0.0319453, 0, 0, 0, 0.372833, 0.109099, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.985411,  1, 0.126573, 0, 0.670338, 0, 0.388111, 1.79216, 0, 0, 0, 0, 0.121471, 0.119996, 0, 0.0208726, 0, 0.365372, 0.0360798, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.984972,  1, 0.00902375, 0, 0.666441, 0.0157159, 0.63414, 2.25715, 0, 0, 0, 0, 0.0187652, 0.182475, 0, 0.0519208, 0.0368695, 0.22266, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.982977,  1, 0.00902375, 0, 0.729959, 0.0157159, 0.778853, 2.39654, 0, 0, 0, 0, 0, 0.189413, 0, 0.0790209, 0.118759, 0.104966, 0.0185344, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.9825,  1, 0, 0, 0.738118, 0.0157159, 0.929985, 2.49009, 0, 0.0914661, 0, 0, 0, 0.142315, 0, 0.0581483, 0.168931, 0.0501374, 0.0376152, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.981832,  1, 0, 0, 0.732357, 0, 1.06527, 2.48318, 0, 0.15856, 0, 0, 0, 0.0478904, 0.0104537, 0.0347805, 0.253115, 0.0501374, 0.0376152, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.982173,  1, 0, 0, 0.753353, 0, 1.18823, 2.73858, 0.0328397, 0.285689, 0, 0, 0, 0.0940964, 0.0104537, 0.00768041, 0.323385, 0.0501374, 0.0190807, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.981855,  1, 0, 0, 0.777329, 0, 1.27649, 2.82618, 0.0999437, 0.411141, 0, 0, 0, 0.165431, 0.0593893, 0.0102532, 0.379612, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
17,  0.8,  0.981463,  1, 0, 0, 0.873674, 0, 1.35297, 3.22509, 0.15452, 0.52757, 0, 0, 0, 0.317596, 0.0906979, 0.0284213, 0.490332, 0.0394058, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
18,  0.85,  0.983477,  1, 0, 0, 0.904429, 0, 1.43791, 3.38249, 0.265079, 0.64328, 0, 0, 0, 0.509729, 0.0906979, 0.0284213, 0.550105, 0.112782, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
19,  0.9,  0.983105,  1, 0, 0, 0.942354, 0, 1.52686, 3.67291, 0.326303, 0.772234, 0, 0, 0, 0.612118, 0.0612439, 0.0258485, 0.654164, 0.112782, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
