frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.980184,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.209279, 0.0937671, 0, 0, 0.046796, 0.0755887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.98044,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.101232, 0.0312557, 0, 0, 0.0155987, 0.0944901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.980482,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0341774, 4.56669e-05, 0, 0, 0, 0.12298, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.980497,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0204486, 4.56669e-05, 0, 0, 0, 0.145925, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.980513,  1, 0, 0.000711872, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100072, 0.0776172, 0, 0, 0.0197263, 0.136997, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.980784,  1, 0, 0.000711872, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206, 0.157917, 0, 0, 0.0411439, 0.134833, 0.00034739, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.980672,  1, 0.00676715, 0.000711872, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132974, 0.240114, 0, 0, 0.0895976, 0.0904561, 0.00034739, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.980992,  1, 0.00676715, 0, 0, 0.036297, 0, 0, 0.0271468, 0, 0, 0.00408679, 0.0132974, 0.162542, 0, 0.00361976, 0.0698713, 0.056769, 0.00034739, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.980916,  1, 0.0256292, 0, 0, 0.0370793, 0, 0, 0.0271468, 0, 0, 0.0160289, 0, 0.0821971, 0, 0.00361976, 0.090303, 0.00524674, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.98067,  1, 0.110726, 0.0321175, 0, 0.125629, 0, 0, 0.0271468, 0, 0, 0.0160289, 0.0254618, 0.0491078, 0, 0.00681621, 0.0554864, 0, 0.00244264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
11,  0.5,  0.981221,  1, 0.192825, 0.0488581, 0, 0.0893321, 0, 0, 0, 0, 0, 0.0415782, 0.0254618, 0.0839, 0, 0.00319645, 0.0971792, 0, 0.0110514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
12,  0.55,  0.980874,  1, 0.240039, 0.0542636, 0, 0.0885498, 0, 0, 0.0117619, 0, 0, 0.124873, 0.0254618, 0.127629, 0.0199282, 0.0297865, 0.067974, 0.0302894, 0.0124848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
13,  0.6,  0.979559,  1, 0.186381, 0.0221461, 0, 0, 0, 0, 0.0405328, 0, 0, 0.223529, 0, 0.150802, 0.0588769, 0.103388, 0.078474, 0.0302894, 0.0283531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
14,  0.65,  0.977829,  1, 0.145046, 0.00540547, 0, 0, 0, 0, 0.125079, 0, 0, 0.34602, 0, 0.248253, 0.124093, 0.1704, 0.0902221, 0.0302894, 0.044531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
15,  0.7,  0.977008,  1, 0.0802112, 0, 0, 0, 0, 0, 0.165772, 0, 0, 0.458931, 0, 0.375875, 0.188497, 0.222539, 0.0775779, 0, 0.0551822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
16,  0.75,  0.977716,  1, 0.0420053, 0, 0, 0, 0, 0, 0.204172, 0, 0, 0.545944, 0, 0.438197, 0.316921, 0.238987, 0.10765, 0.0360183, 0.0368712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
17,  0.8,  0.978217,  1, 0.00124139, 0, 0, 0, 0, 0, 0.182834, 0, 0, 0.589105, 0, 0.391773, 0.415148, 0.24032, 0.117863, 0.0411371, 0.0187261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
18,  0.85,  0.978149,  1, 0, 0, 0, 0, 0, 0, 0.189626, 0, 0, 0.585865, 0, 0.257456, 0.490329, 0.205036, 0.190964, 0.0153563, 0.0199244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
