frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.96268,  1, 0.0717886, 0.451188, 0.91352, 0, 0, 1.28336, 0, 0, 0, 0, 0, 0, 0, 0, 1.00072, 0.168902, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
2,  0.05,  0.9602,  1, 0.032496, 0.415045, 0.940263, 0, 0.0105723, 1.16296, 0, 0, 0, 0, 0, 0, 0, 0, 0.886042, 0.0689896, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
3,  0.1,  0.959915,  1, 0.0833784, 0.325891, 1.09629, 0, 0.0105723, 1.27109, 0, 0, 0, 0, 0, 0, 0, 0, 0.78205, 0.012689, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
4,  0.15,  0.962008,  1, 0.0833784, 0.150759, 1.28502, 0, 0.0105723, 1.53602, 0, 0, 0, 0, 0, 0.0132089, 0, 0, 0.604467, 0.0893054, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
5,  0.2,  0.958816,  1, 0.074812, 0.0612416, 1.54232, 0, 0, 1.72356, 0.000732569, 0, 0, 0, 0, 0.0132089, 0, 0, 0.446984, 0.0893054, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
6,  0.25,  0.950819,  1, 0, 0, 1.77155, 0, 0.00880925, 1.95487, 0.0437234, 0, 0, 0, 0, 0.108596, 0, 0, 0.217402, 0.119747, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
7,  0.3,  0.950989,  1, 0, 0, 2.02475, 0, 0.0298843, 2.31543, 0.083802, 0, 0, 0, 0, 0.213591, 0, 0, 0.0966768, 0.107089, 0.091172, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
8,  0.35,  0.952069,  1, 0, 0, 2.24302, 0, 0.071082, 2.62636, 0.0830694, 0, 0, 0, 0, 0.60538, 0, 0, 0, 0.204322, 0.22208, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9,  0.4,  0.952257,  1, 0, 0, 2.33438, 0, 0.170373, 2.83671, 0.0964549, 0, 0, 0, 0, 0.978411, 0.0486567, 0, 0, 0.257398, 0.32136, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10,  0.45,  0.952394,  1, 0.0324005, 0, 2.51754, 0.0343209, 0.267806, 2.93387, 0.093906, 0, 0, 0, 0, 1.46906, 0.110153, 0.05213, 0, 0.306205, 0.290353, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
