frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983737,  1, 0, 0, 0, 0, 0, 0, 0.252977, 0, 0, 0.455132, 0, 0.717637, 0.105131, 0.350297, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.98402,  1, 0, 0, 0, 0, 0, 0, 0.234556, 0, 0, 0.445432, 0, 0.754609, 0.0357325, 0.37201, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.983984,  1, 0, 0, 0, 0, 0, 0, 0.233421, 0, 0, 0.455788, 0, 0.792958, 0.00739233, 0.384586, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.983934,  1, 0, 0, 0, 0, 0, 0, 0.201422, 0, 0, 0.504872, 0, 0.858029, 0.00739233, 0.420107, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.983156,  1, 0, 0, 0, 0, 0, 0, 0.125757, 0, 0, 0.381419, 0.0676518, 0.833336, 0.00670353, 0.41495, 0.0313095, 0.0484403, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.984541,  1, 0, 0, 0, 0, 0, 0, 0.0425666, 0, 0, 0.219353, 0.322803, 0.846664, 0, 0.285608, 0.119803, 0.188014, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.984565,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0906112, 0.322803, 0.653814, 0, 0.119325, 0.410405, 0.367404, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.984005,  1, 0.0717108, 0, 0, 0, 0, 0, 0, 0, 0, 0.0554422, 0.255151, 0.507932, 0, 0, 0.781315, 0.612079, 0.000871115, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
9,  0.4,  0.984641,  1, 0.197147, 0, 0, 0, 0, 0, 0, 0, 0, 0.0554422, 0.000479379, 0.226814, 0, 0, 1.1626, 0.682528, 0.0607278, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
10,  0.45,  0.985988,  1, 0.506201, 0.050831, 0, 0, 0, 0, 0, 0, 0, 0.00840377, 0.000479379, 0.111189, 0, 0, 1.47414, 0.612079, 0.104618, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
11,  0.5,  0.983213,  1, 0.752005, 0.050831, 0, 0.069181, 0, 0, 0, 0, 0, 0.00840377, 0.0383884, 0.00977237, 0, 0, 1.79343, 0.460365, 0.14054, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
12,  0.55,  0.983964,  1, 0.977978, 0.0939881, 0, 0.143678, 0, 0, 0, 0, 0, 0.00840377, 0.0937472, 0, 0.010204, 0, 2.03638, 0.376588, 0.109855, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
13,  0.6,  0.984016,  1, 0.973759, 0.065608, 0, 0.143678, 0, 0, 0, 0, 0, 0, 0.0937472, 0, 0.010204, 0, 2.09787, 0.349595, 0.137352, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
14,  0.65,  0.984073,  1, 0.914504, 0.0673528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99089, 0.245842, 0.214161, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
