frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.982761,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.721425, 0.181358, 0, 0.51814, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.983392,  1, 0.0392505, 0.0689527, 0, 0, 0, 0, 0, 0, 0, 0.314494, 0.463292, 0.353792, 0, 0.446535, 0, 0, 0.00980259, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.982311,  1, 0.0392505, 0.0689527, 0, 0, 0, 0, 0.0575448, 0, 0, 0.588313, 0.266955, 0.44117, 0, 0.45817, 0, 0, 0.00980259, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.981072,  1, 0, 0.0232588, 0, 0, 0, 0, 0.186824, 0, 0, 0.846796, 0.147418, 0.429334, 0, 0.537825, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.981669,  1, 0, 0, 0, 0, 0, 0, 0.294729, 0, 0.00611564, 0.952914, 0.12553, 0.457574, 0.0435276, 0.5907, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.981699,  1, 0, 0, 0, 0, 0, 0, 0.275992, 0, 0.0328292, 1.01111, 0.0840844, 0.419409, 0.110691, 0.608481, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.981341,  1, 0, 0, 0, 0, 0, 0, 0.192023, 0, 0.0869824, 1.04926, 0.00269242, 0.279613, 0.113725, 0.48806, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.9808,  1, 0, 0, 0, 0, 0, 0, 0.105825, 0, 0.154417, 1.02329, 0.00269242, 0.164334, 0.0918084, 0.386482, 0.0232816, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.980675,  1, 0, 0, 0, 0, 0, 0, 0.0670174, 0, 0.19672, 1.05945, 0.0127941, 0.11201, 0.0504179, 0.257149, 0.0610714, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.98181,  1, 0, 0, 0, 0.00819817, 0, 0, 0.0386242, 0, 0.225777, 1.02422, 0.0127941, 0.116063, 0.0473837, 0.187466, 0.0758062, 0.0128092, 0.00453288, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.980537,  1, 0.0167573, 0, 0, 0.00819817, 0, 0, 0.0169176, 0, 0.23247, 0.93645, 0.0127941, 0.101093, 0.025773, 0.1001, 0.13034, 0.0874936, 0.00453288, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
