frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.976797,  1, 0.471494, 0.0119195, 0.602393, 0, 0, 0, 0, 0, 0, 0, 0.529469, 1.27397, 0, 0.503362, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
2,  0.05,  0.976151,  1, 0.529671, 0.0683317, 0.523334, 0.0217889, 0, 0, 0, 0, 0, 0.0240175, 0.375444, 1.28133, 0, 0.457864, 0.0401284, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.977216,  1, 0.545576, 0.0643585, 0.490011, 0.0436917, 0, 0, 0, 0, 0, 0.0553161, 0.354073, 1.2628, 0, 0.447696, 0.0401284, 0.0450274, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.975089,  1, 0.529079, 0.0111525, 0.428075, 0.0219028, 0, 0, 0, 0, 0.145956, 0.251566, 0.329738, 1.11273, 0, 0.364025, 0.0401284, 0.0450274, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0
5,  0.2,  0.974252,  1, 0.340485, 0.0111525, 0.358564, 0.0219028, 0.0687461, 0.113213, 0, 0, 0.52062, 0.562131, 0.223107, 0.860686, 0, 0.236311, 0.152281, 0.0450274, 0.115427, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
6,  0.25,  0.97468,  1, 0.167415, 0.0111525, 0.330136, 0, 0.40324, 0.400266, 0, 0.0944598, 1.10211, 0.859783, 0.0679887, 0.694111, 0, 0.0786914, 0.373682, 0.155036, 0.244467, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0
7,  0.3,  0.97681,  1, 0, 0, 0.33425, 0, 0.921775, 0.888629, 0, 0.395694, 1.6389, 1.13648, 0, 0.620512, 0.0152674, 0, 0.848738, 0.247449, 0.331908, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.979146,  1, 0, 0, 0.303579, 0, 1.54225, 1.48609, 0.113648, 0.720661, 1.98436, 1.28029, 0, 0.593784, 0.0152674, 0, 1.38951, 0.480067, 0.283649, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
9,  0.4,  0.985398,  1, 0, 0, 0.24742, 0, 1.99912, 2.04932, 0.227487, 0.944176, 2.15882, 1.43223, 0, 0.354233, 0.0194736, 0, 1.91073, 0.493223, 0.192089, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
10,  0.45,  0.985529,  1, 0, 0, 0.143293, 0, 2.30842, 2.27782, 0.313513, 1.01741, 2.28952, 1.51151, 0, 0.130491, 0.0146349, 0, 2.16968, 0.542515, 0.156089, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
11,  0.5,  0.986445,  1, 0.0150795, 0, 0.0828875, 0, 2.42047, 2.34588, 0.24046, 0.982804, 2.35375, 1.6269, 0, 0, 0.0423319, 0, 2.20065, 0.397091, 0.0889207, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
12,  0.55,  0.987397,  1, 0.0150795, 0, 0.00834215, 0, 2.43926, 2.30399, 0.182965, 1.05371, 2.38108, 1.67707, 0, 0, 0.0381257, 0, 2.1645, 0.341548, 0.0514415, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
13,  0.6,  0.986229,  1, 0, 0, 0.0250264, 0, 2.43047, 2.4252, 0.16903, 1.16665, 2.34986, 1.59321, 0, 0, 0, 0, 2.1194, 0.337944, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
