frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.974091,  1, 0, 0, 0, 0, 0, 0, 0.575173, 0, 0, 0, 0, 0.0111283, 0.148345, 0.469006, 0, 0, 0.083532, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
2,  0.05,  0.977154,  1, 0, 0, 0, 0, 0, 0, 0.464955, 0, 0, 0, 0, 0.210306, 0.111733, 0.532303, 0, 0, 0.103158, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
3,  0.1,  0.974367,  1, 0, 0, 0, 0, 0, 0, 0.407935, 0, 0, 0, 0, 0.206597, 0.0908006, 0.479968, 0, 0, 0.0753139, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
4,  0.15,  0.974772,  1, 0, 0, 0, 0, 0, 0, 0.286088, 0, 0, 0, 0, 0.0417281, 0.0908006, 0.275477, 0.339289, 0.257835, 0.0328491, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
5,  0.2,  0.973774,  1, 0, 0, 0, 0, 0, 0, 0.134704, 0, 0, 0, 0, 0, 0.0285163, 0.104, 0.928807, 1.08658, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
6,  0.25,  0.956565,  1, 0.372068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0547894, 0.345972, 0, 0, 1.69209, 2.17711, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0
7,  0.3,  0.946082,  1, 0.784879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0547894, 0.725628, 0, 0, 2.03932, 2.91535, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0
8,  0.35,  0.933962,  1, 1.31482, 0.171877, 0, 0, 0, 0, 0, 0, 0, 0, 0.121236, 1.27692, 0, 0, 2.16777, 3.06605, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
9,  0.4,  0.918087,  1, 1.58329, 0.230958, 0, 0.142292, 0, 0, 0, 0, 0, 0, 0.0926488, 1.31964, 0, 0, 2.02432, 3.0077, 0.000104378, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
10,  0.45,  0.923094,  1, 1.79985, 0.230958, 0, 0.190318, 0, 0, 0, 0, 0, 0, 0.168917, 1.43285, 0, 0, 2.1759, 3.07183, 0.0546935, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
11,  0.5,  0.922003,  1, 1.8881, 0, 0, 0.144076, 0, 0, 0, 0, 0, 0, 0.228804, 1.47861, 0, 0, 2.51431, 3.18058, 0.163767, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0
