frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.98195,  1, 0.00389239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18549, 0, 0.344833, 0, 0, 0.00739979, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.981943,  1, 0.0268186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.356603, 0.00520829, 0.37521, 0, 0, 0.0279651, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
3,  0.1,  0.98211,  1, 0.0255212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.418839, 0.00520829, 0.398914, 0, 0, 0.0399529, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
4,  0.15,  0.982417,  1, 0.0135058, 0, 0, 0, 0, 0, 0.0392358, 0, 0, 0, 0, 0.266593, 0, 0.34092, 0, 0, 0.0211053, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.983434,  1, 0.0585907, 0, 0, 0, 0, 0, 0.0392358, 0, 0, 0, 0, 0.195549, 0, 0.279052, 0, 0, 0.0172202, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.982866,  1, 0.13708, 0, 0, 0, 0, 0, 0.0392358, 0, 0, 0, 0, 0.10699, 0.0315404, 0.16645, 0.0488927, 0.0229879, 0.00276578, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.983375,  1, 0.200512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10699, 0.0494584, 0.121766, 0.0488927, 0.0229879, 0.0140837, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8,  0.35,  0.984125,  1, 0.197117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0888541, 0.0666695, 0.0905034, 0.0488927, 0.0229879, 0.0131718, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.984171,  1, 0.182972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0957239, 0.035129, 0.0644565, 0.00874749, 0, 0.0175289, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.982742,  1, 0.135738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0957239, 0.017211, 0.0328795, 0.160246, 0.074229, 0.00958595, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.983858,  1, 0.137574, 0.0314225, 0, 0, 0, 0, 0.00123058, 0, 0, 0, 0, 0.0841995, 0.0047817, 0, 0.351486, 0.228189, 0.0129341, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.984777,  1, 0.0732294, 0.0340153, 0, 0.0496586, 0, 0, 0.00136567, 0, 0, 0, 0, 0.0418227, 0.0493481, 0, 0.51821, 0.344029, 0.00857695, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13,  0.6,  0.98359,  1, 0.0570323, 0.0537916, 0, 0.0838022, 0, 0, 0.00655932, 0, 0, 0, 0.00603078, 0.0418227, 0.0682266, 0, 0.528743, 0.353022, 0.00836941, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14,  0.65,  0.983497,  1, 0, 0.0565913, 0, 0.0838022, 0, 0, 0.0176756, 0, 0, 0, 0.00603078, 0, 0.0834706, 0, 0.510195, 0.263078, 0.00316742, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15,  0.7,  0.983806,  1, 0.0074332, 0.0659435, 0, 0.0341436, 0, 0, 0.0368547, 0, 0, 0, 0.00603078, 0, 0.0389042, 0, 0.47371, 0.195063, 0.00316742, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
16,  0.75,  0.983664,  1, 0.0074332, 0.0461672, 0, 0.0182153, 0, 0, 0.0358125, 0, 0, 0, 0.0063069, 0.00509236, 0.0200257, 0, 0.433931, 0.154215, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17,  0.8,  0.983738,  1, 0.0074332, 0.0119449, 0, 0.0182153, 0, 0, 0.0234657, 0, 0, 0, 0.0321401, 0.0661279, 0, 0, 0.37558, 0.135516, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18,  0.85,  0.983475,  1, 0, 0, 0, 0.0356593, 0, 0, 0.00415145, 0, 0, 0, 0.0600116, 0.102553, 0, 0.000842933, 0.359416, 0.137062, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
19,  0.9,  0.983596,  1, 0, 0, 0, 0.017444, 0, 0, 0, 0, 0, 0, 0.0576171, 0.138682, 0, 0.000842933, 0.351045, 0.132596, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20,  0.95,  0.98352,  1, 0, 0, 0, 0.017444, 0, 0, 0.00575675, 0, 0, 0, 0.0567633, 0.13455, 0, 0.000842933, 0.328406, 0.14074, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21,  1,  0.983372,  1, 0, 0, 0, 0, 0, 0, 0.00575675, 0, 0, 0, 0.0549271, 0.154453, 0, 0, 0.302418, 0.124948, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22,  1.05,  0.983429,  1, 0, 0, 0, 0, 0, 0, 0.00575675, 0, 0, 0, 0.0929738, 0.162713, 0, 0, 0.278768, 0.122702, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23,  1.1,  0.983464,  1, 0, 0, 0, 0, 0, 0, 0.00564933, 0, 0, 0, 0.109339, 0.146154, 0, 0, 0.286921, 0.119292, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24,  1.15,  0.983478,  1, 0, 0, 0, 0, 0, 0, 0.016948, 0, 0, 0, 0.124033, 0.121035, 0, 0, 0.299566, 0.150149, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
