frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.980516,  1, 0, 0, 0, 0, 0, 0, 0.16194, 0, 0, 0.0390474, 0, 0.373301, 0, 0.159962, 0, 0, 0.0383923, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2,  0.05,  0.981124,  1, 0, 0, 0, 0, 0, 0, 0.187536, 0, 0, 0.0130158, 0.0113513, 0.532978, 0, 0.241325, 0, 0, 0.0127974, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3,  0.1,  0.981166,  1, 0, 0, 0, 0, 0, 0, 0.216378, 0, 0, 0, 0.0113513, 0.612793, 0, 0.294539, 0, 0, 0.00648411, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4,  0.15,  0.9812,  1, 0, 0, 0, 0, 0, 0, 0.190784, 0, 0, 0, 0.00271881, 0.552795, 0, 0.288369, 0, 0, 0.0175264, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5,  0.2,  0.980823,  1, 0, 0, 0, 0, 0, 0, 0.179419, 0, 0, 0.0100844, 0.0521079, 0.684863, 0, 0.318139, 0, 0, 0.0204615, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6,  0.25,  0.98133,  1, 0, 0, 0, 0, 0, 0, 0.0965976, 0, 0, 0.0357846, 0.0521079, 0.601702, 0, 0.273707, 0.0760218, 0.0841228, 0.0139774, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7,  0.3,  0.98147,  1, 0.0514438, 0, 0, 0, 0, 0, 0.0476561, 0, 0, 0.0357846, 0.122991, 0.461774, 0, 0.194386, 0.403098, 0.372415, 0.019164, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.983991,  1, 0.118019, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257002, 0.137301, 0.121088, 0, 0.0621027, 0.852161, 0.72644, 0.0269947, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.983729,  1, 0.277043, 0, 0, 0.0422568, 0, 0, 0, 0, 0, 0.0221637, 0.188834, 0, 0, 0, 1.28778, 1.04399, 0.0269947, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.98276,  1, 0.367018, 0.0200195, 0, 0.0511637, 0, 0, 0, 0, 0, 0.0743587, 0.115232, 0.00705766, 0.000667396, 0, 1.45647, 1.15526, 0.0107658, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
11,  0.5,  0.984007,  1, 0.416574, 0.0200195, 0, 0.125475, 0, 0, 0, 0, 0, 0.260752, 0.051533, 0.0299731, 0.000667396, 0, 1.56237, 1.22971, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
12,  0.55,  0.983383,  1, 0.325149, 0.0601623, 0, 0.083218, 0, 0, 0, 0, 0, 0.392317, 0, 0.0575514, 0.000667396, 0, 1.6189, 1.28898, 0.0139058, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
13,  0.6,  0.983744,  1, 0.267009, 0.0941247, 0, 0.0743111, 0, 0, 0, 0, 0, 0.542361, 0, 0.107986, 0.00493522, 0, 1.67379, 1.23627, 0.0221968, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
14,  0.65,  0.983098,  1, 0.18999, 0.12986, 0, 0, 0, 0, 0, 0, 0, 0.584235, 0, 0.0900114, 0.0384921, 0, 1.65442, 1.22036, 0.0221968, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
15,  0.7,  0.983635,  1, 0.12239, 0.0897168, 0, 0, 0, 0, 0, 0, 0, 0.656324, 0, 0.062433, 0.0720642, 0, 1.65218, 1.16216, 0.00829102, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
16,  0.75,  0.983417,  1, 0.0391111, 0.035735, 0, 0, 0, 0, 0, 0, 0, 0.680072, 0, 0.0049411, 0.130816, 0, 1.67876, 1.141, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
17,  0.8,  0.983022,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.677963, 0, 0, 0.19106, 0, 1.73167, 0.977093, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0
