frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.983371,  1, 0.2574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.859156, 0.183162, 0, 0, 0, 0, 0.0367685, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2,  0.05,  0.983173,  1, 0.309428, 0.00940354, 0, 0, 0, 0, 0, 0, 0, 0, 0.903564, 0.17241, 0, 0.00329397, 0, 0, 0.0575436, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
3,  0.1,  0.983398,  1, 0.30206, 0.00940354, 0, 0.00842104, 0, 0, 0, 0, 0, 0, 0.789209, 0.295625, 0, 0.0447239, 0, 0, 0.0560419, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4,  0.15,  0.983316,  1, 0.22547, 0.0993534, 0, 0.00842104, 0, 0, 0, 0, 0, 0.129074, 0.653412, 0.387947, 0, 0.0811807, 0, 0, 0.0329637, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5,  0.2,  0.982634,  1, 0.104933, 0.0899499, 0, 0.00842104, 0, 0, 0.0233989, 0, 0.0309055, 0.450172, 0.34709, 0.482555, 0, 0.121558, 0.179614, 0.0350682, 0.0107545, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
6,  0.25,  0.983524,  1, 0.0265005, 0.0899499, 0, 0, 0, 0, 0.0233989, 0, 0.0642482, 0.821542, 0.181042, 0.369173, 0.0620627, 0.092331, 0.484483, 0.0350682, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
7,  0.3,  0.981944,  1, 0, 0, 0, 0, 0, 0, 0.0233989, 0, 0.116833, 0.973029, 0.00598251, 0.249633, 0.0620627, 0.0708717, 0.836346, 0.102111, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
8,  0.35,  0.98274,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0.152755, 1.03105, 0.00598251, 0.122489, 0.0877027, 0.0417406, 1.03043, 0.201746, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
9,  0.4,  0.982633,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0.198032, 1.0133, 0, 0.0691579, 0.0594792, 0.0295373, 1.1066, 0.332593, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
10,  0.45,  0.982986,  1, 0, 0.0060888, 0, 0.0347738, 0, 0, 0.0159801, 0, 0.215415, 1.00554, 0, 0.0346027, 0.0594792, 0.0112458, 1.15059, 0.400308, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
11,  0.5,  0.983062,  1, 0, 0.0060888, 0, 0.0543519, 0, 0, 0.0159801, 0, 0.233728, 0.904476, 0, 0.0175551, 0.0584849, 0, 1.18363, 0.427178, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
12,  0.55,  0.983067,  1, 0, 0.0060888, 0, 0.0543519, 0, 0, 0.0310841, 0, 0.247259, 0.850646, 0, 0.0219115, 0.052254, 0, 1.23273, 0.49936, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
13,  0.6,  0.981426,  1, 0.0113304, 0, 0, 0.0195781, 0, 0, 0.0383437, 0, 0.277341, 0.89131, 0, 0.0219115, 0.052254, 0, 1.24652, 0.547836, 0.000934001, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
14,  0.65,  0.980773,  1, 0.0113304, 0, 0, 0, 0, 0, 0.0430193, 0, 0.303885, 0.965991, 0, 0.0219115, 0.0276083, 0, 1.25609, 0.59146, 0.0288537, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
15,  0.7,  0.980207,  1, 0.0146654, 0, 0, 0, 0, 0, 0.0461072, 0, 0.31782, 1.01946, 0, 0, 0, 0, 1.23497, 0.58891, 0.0552387, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
16,  0.75,  0.980155,  1, 0.0100049, 0, 0, 0, 0, 0, 0.0545756, 0, 0.318255, 1.0598, 0, 0, 0, 0, 1.22702, 0.601438, 0.0791549, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
